#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-1.0693196,","-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#datetime:,29/05/2013,14:18:30,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
##########################################,"-1.0693196,","-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#activity:,4,-,jum,-,jumping,-,30s,axes,(angular,velocity).
#subject,id:,7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#first,name:,sub7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#last,name:,sub7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#age:,25,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#height(cm):,189,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#weight(kg):,80,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#gender:,male,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
"4193853971000,","-1.4437801,","-0.86376345,",0.0983493,-,jumping,-,30s,axes,(angular,velocity).
"4193859040000,","-1.4947872,","-0.9282097,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
"4193863951000,","-1.4862351,","-1.0720685,",-0.13927728,-,jumping,-,30s,axes,(angular,velocity).
"4193869007000,","-1.4785993,","-1.3228287,",-0.1704314,-,jumping,-,30s,axes,(angular,velocity).
"4193874143000,","-1.5598444,","-1.6630806,",-0.1459968,-,jumping,-,30s,axes,(angular,velocity).
"4193879083000,","-1.7253889,","-2.087021,",-0.109650314,-,jumping,-,30s,axes,(angular,velocity).
"4193884102000,","-2.0650299,","-2.3478606,",-0.09896017,-,jumping,-,30s,axes,(angular,velocity).
"4193889034000,","-2.3026567,","-2.850908,",-0.050701816,-,jumping,-,30s,axes,(angular,velocity).
"4193894031000,","-2.8420506,","-3.1309898,",0.026267206,-,jumping,-,30s,axes,(angular,velocity).
"4193899171000,","-3.189022,","-2.7354546,",0.13988814,-,jumping,-,30s,axes,(angular,velocity).
"4193904007000,","-3.1395419,","-1.5146403,",0.22540927,-,jumping,-,30s,axes,(angular,velocity).
"4193909020000,","-2.809064,","0.011301007,",0.21624629,-,jumping,-,30s,axes,(angular,velocity).
"4193914165000,","-2.445599,","1.3616186,",0.14660765,-,jumping,-,30s,axes,(angular,velocity).
"4193919047000,","-2.1661282,","2.3246477,",0.01038471,-,jumping,-,30s,axes,(angular,velocity).
"4193923998000,","-1.8365663,","2.6700919,",-0.20189096,-,jumping,-,30s,axes,(angular,velocity).
"4193929124000,","-1.500285,","2.3441954,",-0.44318274,-,jumping,-,30s,axes,(angular,velocity).
"4193934173000,","-1.3322971,","1.4975362,",-0.54183745,-,jumping,-,30s,axes,(angular,velocity).
"4193939095000,","-1.6872098,","0.51159966,",-0.5412266,-,jumping,-,30s,axes,(angular,velocity).
"4193944052000,","-2.593123,","0.41813725,",-0.6398814,-,jumping,-,30s,axes,(angular,velocity).
"4193950471000,","-3.3383787,","1.7950275,",-0.89766645,-,jumping,-,30s,axes,(angular,velocity).
"4193953914000,","-3.0176742,","3.5036175,",-1.2651019,-,jumping,-,30s,axes,(angular,velocity).
"4193958872000,","-1.8741345,","4.0469823,",-1.7724255,-,jumping,-,30s,axes,(angular,velocity).
"4193963864000,","-0.79412484,","3.4944546,",-2.037541,-,jumping,-,30s,axes,(angular,velocity).
"4193968898000,","-0.3631594,","2.248595,",-1.9028453,-,jumping,-,30s,axes,(angular,velocity).
"4193973874000,","-0.52442783,","1.4999796,",-1.518611,-,jumping,-,30s,axes,(angular,velocity).
"4193978864000,","-0.68203104,","0.28863382,",-1.2925909,-,jumping,-,30s,axes,(angular,velocity).
"4193983880000,","-0.8698721,","-0.27855456,",-0.9984592,-,jumping,-,30s,axes,(angular,velocity).
"4193988883000,","-0.7266242,","-0.22449298,",-0.88453287,-,jumping,-,30s,axes,(angular,velocity).
"4193993888000,","-0.2855795,","0.4156938,",-0.86742866,-,jumping,-,30s,axes,(angular,velocity).
"4193998886000,","0.3885103,","1.3836098,",-0.85154617,-,jumping,-,30s,axes,(angular,velocity).
"4194003963000,","1.1282681,","2.2953262,",-0.6224717,-,jumping,-,30s,axes,(angular,velocity).
"4194008938000,","1.6982054,","2.5555549,",-0.29779682,-,jumping,-,30s,axes,(angular,velocity).
"4194013939000,","1.9663752,","2.1148155,",0.004581489,-,jumping,-,30s,axes,(angular,velocity).
"4194018943000,","2.0247128,","1.4391985,",0.3368922,-,jumping,-,30s,axes,(angular,velocity).
"4194023916000,","2.0018053,","0.8744536,",0.66950834,-,jumping,-,30s,axes,(angular,velocity).
"4194028944000,","1.9996674,","0.45845437,",0.9560041,-,jumping,-,30s,axes,(angular,velocity).
"4194033885000,","2.0164661,","0.07513642,",1.2070698,-,jumping,-,30s,axes,(angular,velocity).
"4194038953000,","2.057394,","-0.28252518,",1.3029755,-,jumping,-,30s,axes,(angular,velocity).
"4194043964000,","2.1294763,","-0.636827,",1.2669345,-,jumping,-,30s,axes,(angular,velocity).
"4194048913000,","2.1633792,","-0.91690874,",1.1691961,-,jumping,-,30s,axes,(angular,velocity).
"4194053975000,","2.1578815,","-1.1972959,",1.0308352,-,jumping,-,30s,axes,(angular,velocity).
"4194058995000,","2.1856759,","-1.4456125,",0.8762862,-,jumping,-,30s,axes,(angular,velocity).
"4194064168000,","2.2519548,","-1.6533068,",0.75808376,-,jumping,-,30s,axes,(angular,velocity).
"4194069018000,","2.359467,","-1.781283,",0.61575216,-,jumping,-,30s,axes,(angular,velocity).
"4194073984000,","2.4718661,","-1.8429805,",0.49388456,-,jumping,-,30s,axes,(angular,velocity).
"4194079034000,","2.5164595,","-1.9715676,",0.4465425,-,jumping,-,30s,axes,(angular,velocity).
"4194084159000,","2.576935,","-2.1010711,",0.39492437,-,jumping,-,30s,axes,(angular,velocity).
"4194089073000,","2.5995371,","-2.182316,",0.38026363,-,jumping,-,30s,axes,(angular,velocity).
"4194093981000,","2.595261,","-2.1890357,",0.38453966,-,jumping,-,30s,axes,(angular,velocity).
"4194098948000,","2.5867088,","-2.1395555,",0.39828414,-,jumping,-,30s,axes,(angular,velocity).
"4194104004000,","2.5879307,","-1.9792033,",0.4260785,-,jumping,-,30s,axes,(angular,velocity).
"4194109077000,","2.5983152,","-1.7180585,",0.49357912,-,jumping,-,30s,axes,(angular,velocity).
"4194113962000,","2.6120598,","-1.3399329,",0.5739079,-,jumping,-,30s,axes,(angular,velocity).
"4194119054000,","2.624888,","-0.8888089,",0.64934975,-,jumping,-,30s,axes,(angular,velocity).
"4194124011000,","2.7076602,","-0.41905355,",0.67011917,-,jumping,-,30s,axes,(angular,velocity).
"4194129000000,","2.7947085,","0.05497787,",0.6536258,-,jumping,-,30s,axes,(angular,velocity).
"4194134310000,","2.893974,","0.46273044,",0.60903263,-,jumping,-,30s,axes,(angular,velocity).
"4194139017000,","2.9874365,","0.7620544,",0.5448918,-,jumping,-,30s,axes,(angular,velocity).
"4194143983000,","3.0326405,","0.9611965,",0.4792238,-,jumping,-,30s,axes,(angular,velocity).
"4194148978000,","3.0100386,","1.03786,",0.3979787,-,jumping,-,30s,axes,(angular,velocity).
"4194153998000,","2.9184086,","0.98654735,",0.28680122,-,jumping,-,30s,axes,(angular,velocity).
"4194159001000,","2.8160887,","0.8222246,",0.1469131,-,jumping,-,30s,axes,(angular,velocity).
"4194163976000,","2.6994135,","0.5839872,",-0.04642576,-,jumping,-,30s,axes,(angular,velocity).
"4194169016000,","2.5980098,","0.3387248,",-0.2855795,-,jumping,-,30s,axes,(angular,velocity).
"4194174082000,","2.4715607,","0.27183503,",-0.46028697,-,jumping,-,30s,axes,(angular,velocity).
"4194179199000,","2.3267858,","0.23671028,",-0.54428095,-,jumping,-,30s,axes,(angular,velocity).
"4194184407000,","2.1423044,","0.2312125,",-0.56505036,-,jumping,-,30s,axes,(angular,velocity).
"4194189042000,","2.0115793,","0.2098322,",-0.5656612,-,jumping,-,30s,axes,(angular,velocity).
"4194194030000,","1.6994271,","0.22785273,",-0.52412236,-,jumping,-,30s,axes,(angular,velocity).
"4194199030000,","1.3542882,","0.3359759,",-0.45906523,-,jumping,-,30s,axes,(angular,velocity).
"4194204328000,","1.0421361,","0.50854534,",-0.4120286,-,jumping,-,30s,axes,(angular,velocity).
"4194209051000,","0.8179486,","0.7162395,",-0.36926803,-,jumping,-,30s,axes,(angular,velocity).
"4194214037000,","0.64873886,","0.8943067,",-0.3387248,-,jumping,-,30s,axes,(angular,velocity).
"4194219114000,","0.4896085,","0.9560041,",-0.3145956,-,jumping,-,30s,axes,(angular,velocity).
"4194224047000,","0.2864958,","0.88025683,",-0.27305678,-,jumping,-,30s,axes,(angular,velocity).
"4194229049000,","0.017104227,","0.7147123,",-0.21288654,-,jumping,-,30s,axes,(angular,velocity).
"4194234055000,","-0.2843578,","0.514654,",-0.13805555,-,jumping,-,30s,axes,(angular,velocity).
"4194238991000,","-0.6209445,","0.25595254,",-0.021685716,-,jumping,-,30s,axes,(angular,velocity).
"4194243990000,","-0.9483683,","-0.16737708,",0.12644911,-,jumping,-,30s,axes,(angular,velocity).
"4194248964000,","-1.287093,","-0.66828656,",0.30665436,-,jumping,-,30s,axes,(angular,velocity).
"4194253997000,","-1.6597209,","-1.142318,",0.48624873,-,jumping,-,30s,axes,(angular,velocity).
"4194258990000,","-2.0702224,","-1.5396858,",0.66156703,-,jumping,-,30s,axes,(angular,velocity).
"4194263981000,","-2.4517076,","-1.8234328,",0.8011498,-,jumping,-,30s,axes,(angular,velocity).
"4194269013000,","-2.7070494,","-1.8939877,",0.8698721,-,jumping,-,30s,axes,(angular,velocity).
"4194274184000,","-2.8591547,","-1.8750509,",0.8979719,-,jumping,-,30s,axes,(angular,velocity).
"4194278985000,","-2.8249464,","-1.7999145,",0.88789266,-,jumping,-,30s,axes,(angular,velocity).
"4194284005000,","-2.7491992,","-1.591304,",0.8555168,-,jumping,-,30s,axes,(angular,velocity).
"4194289009000,","-2.5051584,","-1.2812898,",0.79443026,-,jumping,-,30s,axes,(angular,velocity).
"4194293992000,","-2.2009475,","-0.88697636,",0.7257079,-,jumping,-,30s,axes,(angular,velocity).
"4194299007000,","-1.9004018,","-0.48197266,",0.67073005,-,jumping,-,30s,axes,(angular,velocity).
"4194303990000,","-1.6465873,","-0.15393804,",0.57940567,-,jumping,-,30s,axes,(angular,velocity).
"4194308990000,","-1.4272866,","0.16035213,",0.4633413,-,jumping,-,30s,axes,(angular,velocity).
"4194313969000,","-1.282817,","0.5195409,",0.35185838,-,jumping,-,30s,axes,(angular,velocity).
"4194319033000,","-1.2195925,","0.8680395,",0.24587326,-,jumping,-,30s,axes,(angular,velocity).
"4194324044000,","-1.2137892,","1.1597277,",0.17104226,-,jumping,-,30s,axes,(angular,velocity).
"4194329024000,","-1.2412782,","1.3655893,",0.1160644,-,jumping,-,30s,axes,(angular,velocity).
"4194333943000,","-1.2583824,","1.4556919,",0.07544186,-,jumping,-,30s,axes,(angular,velocity).
"4194339068000,","-1.251052,","1.3353515,",0.03359759,-,jumping,-,30s,axes,(angular,velocity).
"4194344037000,","-1.2318097,","1.0067059,",-0.010995574,-,jumping,-,30s,axes,(angular,velocity).
"4194348981000,","-1.2174544,","0.4700608,",-0.049480084,-,jumping,-,30s,axes,(angular,velocity).
"4194354042000,","-1.2208142,","-0.1863139,",-0.08277224,-,jumping,-,30s,axes,(angular,velocity).
"4194358999000,","-1.2009611,","-0.82802784,",-0.09560041,-,jumping,-,30s,axes,(angular,velocity).
"4194364025000,","-1.2092078,","-1.3377949,",-0.06505715,-,jumping,-,30s,axes,(angular,velocity).
"4194369012000,","-1.1878275,","-1.4990633,",-0.012217305,-,jumping,-,30s,axes,(angular,velocity).
"4194374018000,","-1.1597277,","-1.5827519,",0.0012217305,-,jumping,-,30s,axes,(angular,velocity).
"4194379047000,","-1.1239921,","-1.4013249,",0.0143553335,-,jumping,-,30s,axes,(angular,velocity).
"4194384056000,","-1.0772609,","-1.040609,",0.011301007,-,jumping,-,30s,axes,(angular,velocity).
"4194389027000,","-0.9932669,","-0.5879578,",-0.016798794,-,jumping,-,30s,axes,(angular,velocity).
"4194393992000,","-0.9324858,","-0.11728613,",-0.05955936,-,jumping,-,30s,axes,(angular,velocity).
"4194398968000,","-0.8762862,","0.35216382,",-0.087964594,-,jumping,-,30s,axes,(angular,velocity).
"4194404340000,","-0.8570439,","0.7467828,",-0.1282817,-,jumping,-,30s,axes,(angular,velocity).
"4194409109000,","-0.840856,","1.0531317,",-0.17989981,-,jumping,-,30s,axes,(angular,velocity).
"4194414011000,","-0.80848014,","1.2773192,",-0.23671028,-,jumping,-,30s,axes,(angular,velocity).
"4194419023000,","-0.8145888,","1.396438,",-0.29657507,-,jumping,-,30s,axes,(angular,velocity).
"4194424036000,","-0.88086766,","1.351234,",-0.36071593,-,jumping,-,30s,axes,(angular,velocity).
"4194429031000,","-1.0012082,","1.1297953,",-0.441961,-,jumping,-,30s,axes,(angular,velocity).
"4194434071000,","-1.1117748,","0.72234815,",-0.5910121,-,jumping,-,30s,axes,(angular,velocity).
"4194439017000,","-1.1615603,","0.15393804,",-0.782213,-,jumping,-,30s,axes,(angular,velocity).
"4194444003000,","-1.1753048,","-0.5357288,",-0.95142263,-,jumping,-,30s,axes,(angular,velocity).
"4194449004000,","-1.237613,","-1.4092661,",-1.0152581,-,jumping,-,30s,axes,(angular,velocity).
"4194453905000,","-1.4443909,","-2.4471262,",-0.93523467,-,jumping,-,30s,axes,(angular,velocity).
"4194458891000,","-1.8787161,","-3.6016614,",-0.86162543,-,jumping,-,30s,axes,(angular,velocity).
"4194463880000,","-2.4281893,","-4.1092906,",-0.8915578,-,jumping,-,30s,axes,(angular,velocity).
"4194468896000,","-2.6306913,","-4.5017715,",-0.9447031,-,jumping,-,30s,axes,(angular,velocity).
"4194473888000,","-2.6603181,","-3.5225544,",-1.0341948,-,jumping,-,30s,axes,(angular,velocity).
"4194478884000,","-2.0867157,","-1.3200798,",-0.9615019,-,jumping,-,30s,axes,(angular,velocity).
"4194483879000,","-1.2538009,","1.006095,",-0.79381937,-,jumping,-,30s,axes,(angular,velocity).
"4194488885000,","-0.5421429,","2.6786442,",-0.6969972,-,jumping,-,30s,axes,(angular,velocity).
"4194493852000,","0.0720821,","3.7180314,",-0.6606508,-,jumping,-,30s,axes,(angular,velocity).
"4194498882000,","0.6282749,","4.0527854,",-0.63407815,-,jumping,-,30s,axes,(angular,velocity).
"4194503911000,","1.1053606,","3.4040465,",-0.6337727,-,jumping,-,30s,axes,(angular,velocity).
"4194509007000,","1.0775663,","1.4706581,",-0.6814202,-,jumping,-,30s,axes,(angular,velocity).
"4194513914000,","-0.12156218,","-0.34116822,",-0.5009095,-,jumping,-,30s,axes,(angular,velocity).
"4194518954000,","-1.8515326,","-0.3454443,",-0.06841691,-,jumping,-,30s,axes,(angular,velocity).
"4194523907000,","-2.6209173,","0.29138273,",-0.10598512,-,jumping,-,30s,axes,(angular,velocity).
"4194528938000,","-2.5506678,","0.7852673,",-0.57971114,-,jumping,-,30s,axes,(angular,velocity).
"4194533923000,","-2.20278,","1.328021,",-0.95264435,-,jumping,-,30s,axes,(angular,velocity).
"4194538983000,","-1.7650951,","1.4795157,",-1.1502593,-,jumping,-,30s,axes,(angular,velocity).
"4194543950000,","-1.3997977,","1.3924674,",-1.2156218,-,jumping,-,30s,axes,(angular,velocity).
"4194548937000,","-1.1163563,","1.2782356,",-1.1914927,-,jumping,-,30s,axes,(angular,velocity).
"4194553989000,","-0.75502944,","1.3142766,",-1.1731668,-,jumping,-,30s,axes,(angular,velocity).
"4194558951000,","-0.34055737,","1.5580118,",-1.1502593,-,jumping,-,30s,axes,(angular,velocity).
"4194564026000,","0.12522738,","1.6948457,",-1.063211,-,jumping,-,30s,axes,(angular,velocity).
"4194570131000,","0.61758476,","2.0900755,",-0.8894198,-,jumping,-,30s,axes,(angular,velocity).
"4194574006000,","1.094976,","2.0659463,",-0.782213,-,jumping,-,30s,axes,(angular,velocity).
"4194578986000,","1.2864822,","1.6603317,",-0.5311473,-,jumping,-,30s,axes,(angular,velocity).
"4194584057000,","1.5561792,","1.0708468,",-0.24312437,-,jumping,-,30s,axes,(angular,velocity).
"4194589007000,","1.6783522,","0.47739118,",0.10354166,-,jumping,-,30s,axes,(angular,velocity).
"4194593942000,","1.6609426,","0.09468412,",0.5122105,-,jumping,-,30s,axes,(angular,velocity).
"4194599036000,","1.557401,","-0.059253927,",0.88239485,-,jumping,-,30s,axes,(angular,velocity).
"4194604018000,","1.491733,","-0.22021692,",1.1994339,-,jumping,-,30s,axes,(angular,velocity).
"4194609038000,","1.5079209,","-0.49510628,",1.4330899,-,jumping,-,30s,axes,(angular,velocity).
"4194613966000,","1.563815,","-0.81306165,",1.59558,-,jumping,-,30s,axes,(angular,velocity).
"4194618997000,","1.6151277,","-1.183246,",1.7153096,-,jumping,-,30s,axes,(angular,velocity).
"4194624129000,","1.6426166,","-1.5360206,",1.8154916,-,jumping,-,30s,axes,(angular,velocity).
"4194629007000,","1.6756034,","-1.8261817,",1.8622227,-,jumping,-,30s,axes,(angular,velocity).
"4194633971000,","1.7208074,","-2.1041253,",1.8347337,-,jumping,-,30s,axes,(angular,velocity).
"4194638998000,","1.7867808,","-2.362216,",1.7333301,-,jumping,-,30s,axes,(angular,velocity).
"4194643990000,","1.8579466,","-2.5827382,",1.5625933,-,jumping,-,30s,axes,(angular,velocity).
"4194648968000,","1.9795089,","-2.6868908,",1.3756685,-,jumping,-,30s,axes,(angular,velocity).
"4194654009000,","2.1261165,","-2.652377,",1.1963795,-,jumping,-,30s,axes,(angular,velocity).
"4194658952000,","2.3038783,","-2.4193318,",1.0381655,-,jumping,-,30s,axes,(angular,velocity).
"4194663966000,","2.468812,","-2.2336287,",0.9663888,-,jumping,-,30s,axes,(angular,velocity).
"4194669037000,","2.5732698,","-1.7708983,",0.86498517,-,jumping,-,30s,axes,(angular,velocity).
"4194673988000,","2.745534,","-1.2687671,",0.78038037,-,jumping,-,30s,axes,(angular,velocity).
"4194679050000,","2.8667905,","-0.79168135,",0.6979135,-,jumping,-,30s,axes,(angular,velocity).
"4194683961000,","2.9639182,","-0.3717115,",0.5946773,-,jumping,-,30s,axes,(angular,velocity).
"4194689010000,","2.9969049,","-0.004581489,",0.47647488,-,jumping,-,30s,axes,(angular,velocity).
"4194693972000,","2.984993,","0.29443705,",0.32834008,-,jumping,-,30s,axes,(angular,velocity).
"4194699032000,","3.007595,","0.52381694,",0.17806722,-,jumping,-,30s,axes,(angular,velocity).
"4194704042000,","3.0680707,","0.63438356,",0.03390302,-,jumping,-,30s,axes,(angular,velocity).
"4194709061000,","3.175583,","0.63499445,",-0.083383106,-,jumping,-,30s,axes,(angular,velocity).
"4194713993000,","3.268129,","0.59650993,",-0.20219639,-,jumping,-,30s,axes,(angular,velocity).
"4194719022000,","3.3228016,","0.5225952,",-0.35918877,-,jumping,-,30s,axes,(angular,velocity).
"4194724113000,","3.3087516,","0.40439278,",-0.5329799,-,jumping,-,30s,axes,(angular,velocity).
"4194728997000,","3.225063,","0.2770274,",-0.73823065,-,jumping,-,30s,axes,(angular,velocity).
"4194734027000,","3.08884,","0.23701571,",-0.97127575,-,jumping,-,30s,axes,(angular,velocity).
"4194739034000,","2.9404,","0.38515055,",-1.1713341,-,jumping,-,30s,axes,(angular,velocity).
"4194744041000,","2.8102856,","0.67164636,",-1.2907583,-,jumping,-,30s,axes,(angular,velocity).
"4194748944000,","2.7220156,","0.97158116,",-1.3252722,-,jumping,-,30s,axes,(angular,velocity).
"4194754032000,","2.5857925,","1.2757921,",-1.2968669,-,jumping,-,30s,axes,(angular,velocity).
"4194759049000,","2.3457224,","1.6163495,",-1.2137892,-,jumping,-,30s,axes,(angular,velocity).
"4194764015000,","2.0195205,","1.7944167,",-1.174083,-,jumping,-,30s,axes,(angular,velocity).
"4194769031000,","1.8368717,","2.1465805,",-1.1050552,-,jumping,-,30s,axes,(angular,velocity).
"4194774004000,","1.4978416,","2.3780985,",-1.0305296,-,jumping,-,30s,axes,(angular,velocity).
"4194779064000,","1.2027937,","2.4126122,",-0.9615019,-,jumping,-,30s,axes,(angular,velocity).
"4194784008000,","1.0128145,","2.1707096,",-0.8530733,-,jumping,-,30s,axes,(angular,velocity).
"4194788976000,","0.8542951,","1.7531832,",-0.73792523,-,jumping,-,30s,axes,(angular,velocity).
"4194794032000,","0.677755,","1.2030991,",-0.63041294,-,jumping,-,30s,axes,(angular,velocity).
"4194799085000,","0.4456262,","0.6246097,",-0.54458636,-,jumping,-,30s,axes,(angular,velocity).
"4194804005000,","0.1301143,","0.20677789,",-0.42210788,-,jumping,-,30s,axes,(angular,velocity).
"4194809032000,","-0.30818152,","-0.15241088,",-0.25992316,-,jumping,-,30s,axes,(angular,velocity).
"4194814059000,","-0.806953,","-0.61086524,",-0.033292156,-,jumping,-,30s,axes,(angular,velocity).
"4194819048000,","-1.2980887,","-1.1166617,",0.22785273,-,jumping,-,30s,axes,(angular,velocity).
"4194824025000,","-1.7654005,","-1.5745052,",0.4709771,-,jumping,-,30s,axes,(angular,velocity).
"4194829035000,","-2.1459696,","-1.9162843,",0.6808093,-,jumping,-,30s,axes,(angular,velocity).
"4194834024000,","-2.434298,","-2.0851886,",0.852157,-,jumping,-,30s,axes,(angular,velocity).
"4194838945000,","-2.5815165,","-2.058005,",0.9944886,-,jumping,-,30s,axes,(angular,velocity).
"4194844019000,","-2.561358,","-1.8664987,",1.1206323,-,jumping,-,30s,axes,(angular,velocity).
"4194848994000,","-2.4397957,","-1.5696182,",1.2333369,-,jumping,-,30s,axes,(angular,velocity).
"4194854064000,","-2.2653937,","-1.2391402,",1.2730432,-,jumping,-,30s,axes,(angular,velocity).
"4194859000000,","-2.0522017,","-1.0629056,",1.2721269,-,jumping,-,30s,axes,(angular,velocity).
"4194863984000,","-1.9578232,","-0.68783426,",1.2476922,-,jumping,-,30s,axes,(angular,velocity).
"4194869026000,","-1.8142698,","-0.30940324,",1.1780536,-,jumping,-,30s,axes,(angular,velocity).
"4194873986000,","-1.7143933,","0.03481932,",1.0360274,-,jumping,-,30s,axes,(angular,velocity).
"4194879040000,","-1.6215417,","0.34422258,",0.8396343,-,jumping,-,30s,axes,(angular,velocity).
"4194883970000,","-1.5430456,","0.59620446,",0.6200282,-,jumping,-,30s,axes,(angular,velocity).
"4194889019000,","-1.4883732,","0.79076505,",0.4382958,-,jumping,-,30s,axes,(angular,velocity).
"4194893985000,","-1.4618006,","0.9761627,",0.33169982,-,jumping,-,30s,axes,(angular,velocity).
"4194899048000,","-1.452943,","1.112691,",0.28680122,-,jumping,-,30s,axes,(angular,velocity).
