#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-6.1086525e-4,","0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#datetime:,05/07/2013,10:46:44,0.009773844,-,fall,forward,lying,-,(angular,velocity).
##########################################,"-6.1086525e-4,","0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#activity:,10,-,fol,-,fall,forward,lying,-,10s,velocity).
#subject,id:,10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#first,name:,sub10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#last,name:,sub10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#age:,26,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#height(cm):,170,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#weight(kg):,90,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#gender:,female,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"892642636000,","-0.005497787,","-0.023823744,",0.010079277,-,fall,forward,lying,-,(angular,velocity).
"892647721000,","-0.003970624,","-0.018325957,",0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"892652605000,","-0.010079277,","-0.014966198,",0.005497787,-,fall,forward,lying,-,(angular,velocity).
"892657609000,","-0.004886922,","-0.013744468,",0.0018325958,-,fall,forward,lying,-,(angular,velocity).
"892662691000,","-0.0061086523,","-0.010995574,",0.016187929,-,fall,forward,lying,-,(angular,velocity).
"892667591000,","-0.005192355,","-0.010079277,",0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"892672645000,","-0.003970624,","-0.017715093,",0.004276057,-,fall,forward,lying,-,(angular,velocity).
"892677593000,","-0.008552114,","-0.015882496,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"892682666000,","-0.0070249503,","-0.015577064,",0.003970624,-,fall,forward,lying,-,(angular,velocity).
"892687792000,","-0.015882496,","-0.012217305,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"892692694000,","-0.02107485,","-0.012217305,",0.008246681,-,fall,forward,lying,-,(angular,velocity).
"892697701000,","-0.014049901,","-0.009773844,",0.014049901,-,fall,forward,lying,-,(angular,velocity).
"892702670000,","-0.018325957,","-0.01160644,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"892707629000,","-0.017104227,","-0.0125227375,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"892712717000,","-0.02321288,","-0.014966198,",0.014660766,-,fall,forward,lying,-,(angular,velocity).
"892717698000,","-0.018020526,","-0.01740966,",0.008246681,-,fall,forward,lying,-,(angular,velocity).
"892722740000,","-0.0076358155,","-0.011911872,",0.00580322,-,fall,forward,lying,-,(angular,velocity).
"892727660000,","-0.01160644,","-0.015577064,",0.015882496,-,fall,forward,lying,-,(angular,velocity).
"892732672000,","-0.021991149,","-0.011911872,",0.020158553,-,fall,forward,lying,-,(angular,velocity).
"892737644000,","-0.018020526,","-0.017715093,",0.018325957,-,fall,forward,lying,-,(angular,velocity).
"892742950000,","-0.019547688,","-0.0061086523,",0.022602014,-,fall,forward,lying,-,(angular,velocity).
"892747596000,","-0.03145956,","-0.010079277,",0.026572637,-,fall,forward,lying,-,(angular,velocity).
"892752673000,","-0.03145956,","-0.017104227,",0.023823744,-,fall,forward,lying,-,(angular,velocity).
"892757675000,","-0.025350908,","-0.014966198,",0.023823744,-,fall,forward,lying,-,(angular,velocity).
"892762752000,","-0.03573562,","-0.022907447,",0.025961773,-,fall,forward,lying,-,(angular,velocity).
"892767720000,","-0.03726278,","-0.02076942,",0.032070424,-,fall,forward,lying,-,(angular,velocity).
"892772589000,","-0.032986723,","-0.023518313,",0.02565634,-,fall,forward,lying,-,(angular,velocity).
"892777677000,","-0.042760566,","-0.018020526,",0.025350908,-,fall,forward,lying,-,(angular,velocity).
"892782594000,","-0.045814894,","-0.01282817,",0.028710667,-,fall,forward,lying,-,(angular,velocity).
"892787712000,","-0.03573562,","-0.005192355,",0.02443461,-,fall,forward,lying,-,(angular,velocity).
"892792639000,","-0.039095376,","-0.0106901415,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"892797780000,","-0.03634648,","-0.008552114,",0.026572637,-,fall,forward,lying,-,(angular,velocity).
"892802606000,","-0.019242255,","-0.013744468,",0.022907447,-,fall,forward,lying,-,(angular,velocity).
"892807603000,","-0.028099801,","-0.005497787,",0.02107485,-,fall,forward,lying,-,(angular,velocity).
"892812671000,","-0.014966198,","-0.01038471,",0.022907447,-,fall,forward,lying,-,(angular,velocity).
"892817774000,","-0.025350908,","-0.007941248,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
"892822620000,","-0.022296581,","-0.0033597588,",0.02076942,-,fall,forward,lying,-,(angular,velocity).
"892827670000,","-0.014049901,","-0.016798794,",0.01740966,-,fall,forward,lying,-,(angular,velocity).
"892832626000,","-0.026267206,","-0.01160644,",0.027488936,-,fall,forward,lying,-,(angular,velocity).
"892837661000,","-0.021685716,","-0.0076358155,",0.025045475,-,fall,forward,lying,-,(angular,velocity).
"892842988000,","-0.027488936,","-0.014660766,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"892847687000,","-0.024129177,","-0.010995574,",0.019242255,-,fall,forward,lying,-,(angular,velocity).
"892852672000,","-0.021685716,","-0.007330383,",0.01985312,-,fall,forward,lying,-,(angular,velocity).
"892857619000,","-0.03023783,","-0.0070249503,",0.020463986,-,fall,forward,lying,-,(angular,velocity).
"892862720000,","-0.035430185,","-0.01038471,",0.019242255,-,fall,forward,lying,-,(angular,velocity).
"892867716000,","-0.028099801,","-0.0033597588,",0.019242255,-,fall,forward,lying,-,(angular,velocity).
"892872623000,","-0.023823744,","-0.0106901415,",0.018936822,-,fall,forward,lying,-,(angular,velocity).
"892877627000,","-0.028099801,","-0.01160644,",0.015882496,-,fall,forward,lying,-,(angular,velocity).
"892882600000,","-0.024740042,","-0.01038471,",0.022296581,-,fall,forward,lying,-,(angular,velocity).
"892887688000,","-0.026267206,","-0.01985312,",0.014049901,-,fall,forward,lying,-,(angular,velocity).
"892892651000,","-0.027794369,","-0.020463986,",0.01985312,-,fall,forward,lying,-,(angular,velocity).
"892897621000,","-0.021991149,","-0.014660766,",0.015271631,-,fall,forward,lying,-,(angular,velocity).
"892902666000,","-0.015882496,","-0.0143553335,",0.015882496,-,fall,forward,lying,-,(angular,velocity).
"892907629000,","-0.022296581,","-0.015882496,",0.018020526,-,fall,forward,lying,-,(angular,velocity).
"892912669000,","-0.014660766,","-0.016798794,",0.017104227,-,fall,forward,lying,-,(angular,velocity).
"892917775000,","-0.011911872,","-0.019242255,",0.023823744,-,fall,forward,lying,-,(angular,velocity).
"892922699000,","-0.011301007,","-0.0036651916,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"892927677000,","-0.004886922,","-0.020463986,",0.018020526,-,fall,forward,lying,-,(angular,velocity).
"892932604000,","-0.0070249503,","-0.022296581,",0.010079277,-,fall,forward,lying,-,(angular,velocity).
"892937742000,","-0.005497787,","-0.018020526,",0.017715093,-,fall,forward,lying,-,(angular,velocity).
"892942616000,","-0.011301007,","-0.0143553335,",0.016798794,-,fall,forward,lying,-,(angular,velocity).
"892947847000,","-0.0070249503,","-0.014049901,",0.015271631,-,fall,forward,lying,-,(angular,velocity).
"892952574000,","-0.005497787,","-0.021991149,",0.006414085,-,fall,forward,lying,-,(angular,velocity).
"892957625000,","-0.011301007,","-0.013744468,",0.006414085,-,fall,forward,lying,-,(angular,velocity).
"892962659000,","-0.009468411,","-0.013744468,",0.010995574,-,fall,forward,lying,-,(angular,velocity).
"892967697000,","-0.003970624,","-0.010995574,",0.010995574,-,fall,forward,lying,-,(angular,velocity).
"892972686000,","-0.0012217305,","-0.016798794,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"892977660000,","-0.008552114,","-0.01160644,",0.006414085,-,fall,forward,lying,-,(angular,velocity).
"892982669000,","-0.011301007,","-0.020158553,",0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"892987645000,","-0.005192355,","-0.018020526,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"892992700000,","-0.011911872,","-0.018936822,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"892997593000,","-0.010995574,","-0.025350908,",0.003970624,-,fall,forward,lying,-,(angular,velocity).
"893002679000,","-0.01160644,","-0.029626964,",0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"893007627000,","-0.016187929,","-0.022602014,",0.0018325958,-,fall,forward,lying,-,(angular,velocity).
"893012650000,","-0.0070249503,","-0.018936822,",0.007330383,-,fall,forward,lying,-,(angular,velocity).
"893017629000,","-6.1086525e-4,","-0.01038471,",0.01038471,-,fall,forward,lying,-,(angular,velocity).
"893022628000,","-0.004886922,","-0.013744468,",0.01160644,-,fall,forward,lying,-,(angular,velocity).
"893027620000,","-0.0061086523,","-0.02076942,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"893032583000,","-0.007941248,","-0.018020526,",0.00580322,-,fall,forward,lying,-,(angular,velocity).
"893037795000,","9.162979e-4,","-0.0143553335,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"893042621000,","-0.0030543262,","-0.015577064,",0.012217305,-,fall,forward,lying,-,(angular,velocity).
"893047687000,","-6.1086525e-4,","-0.017104227,",0.014049901,-,fall,forward,lying,-,(angular,velocity).
"893052671000,","0.004581489,","-0.014049901,",0.008246681,-,fall,forward,lying,-,(angular,velocity).
"893057664000,","-0.0033597588,","-0.008857546,",0.005497787,-,fall,forward,lying,-,(angular,velocity).
"893062643000,","-0.00580322,","-0.013439035,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"893067635000,","-0.0021380284,","-0.013439035,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"893072601000,","6.1086525e-4,","-0.00580322,",0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"893077608000,","0.00580322,","-0.0106901415,",0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"893082588000,","-0.0070249503,","-0.01863139,",0.005192355,-,fall,forward,lying,-,(angular,velocity).
"893087683000,","-0.0061086523,","-0.016187929,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"893092613000,","-6.1086525e-4,","-0.023518313,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"893097639000,","6.1086525e-4,","-0.015882496,",0.007941248,-,fall,forward,lying,-,(angular,velocity).
"893102604000,","0.00580322,","-0.00580322,",0.012217305,-,fall,forward,lying,-,(angular,velocity).
"893107628000,","-9.162979e-4,","-0.008246681,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"893112674000,","0.00580322,","-0.005192355,",0.010079277,-,fall,forward,lying,-,(angular,velocity).
"893117646000,","0.0012217305,","-0.014660766,",0.014660766,-,fall,forward,lying,-,(angular,velocity).
"893122615000,","0.01282817,","-0.008857546,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"893127616000,","0.015577064,","0.003970624,",0.01740966,-,fall,forward,lying,-,(angular,velocity).
"893132573000,","-6.1086525e-4,","0.002443461,",0.01740966,-,fall,forward,lying,-,(angular,velocity).
"893137684000,","0.012217305,","0.004276057,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
"893142660000,","-0.00580322,","-0.0021380284,",0.01282817,-,fall,forward,lying,-,(angular,velocity).
"893147628000,","3.0543262e-4,","0.013439035,",0.016493361,-,fall,forward,lying,-,(angular,velocity).
"893152578000,","-0.006414085,","0.008246681,",0.016187929,-,fall,forward,lying,-,(angular,velocity).
"893157605000,","-0.01038471,","-0.0015271631,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"893162675000,","-0.0076358155,","0.0033597588,",0.010079277,-,fall,forward,lying,-,(angular,velocity).
"893167672000,","-0.0106901415,","-0.0027488936,",0.013744468,-,fall,forward,lying,-,(angular,velocity).
"893172647000,","-0.004581489,","0.002443461,",0.016493361,-,fall,forward,lying,-,(angular,velocity).
"893177612000,","-0.010079277,","-0.011911872,",0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"893182627000,","-0.01282817,","-0.010995574,",0.010995574,-,fall,forward,lying,-,(angular,velocity).
"893187675000,","-0.009468411,","-0.015577064,",0.018020526,-,fall,forward,lying,-,(angular,velocity).
"893192651000,","-0.010079277,","-0.0067195175,",0.010995574,-,fall,forward,lying,-,(angular,velocity).
"893197660000,","-0.003970624,","0.002443461,",0.014660766,-,fall,forward,lying,-,(angular,velocity).
"893202610000,","-0.0106901415,","-0.0018325958,",0.012217305,-,fall,forward,lying,-,(angular,velocity).
"893207595000,","-0.019242255,","-0.0018325958,",0.020463986,-,fall,forward,lying,-,(angular,velocity).
"893212664000,","-0.017715093,","0.0018325958,",0.017104227,-,fall,forward,lying,-,(angular,velocity).
"893217637000,","-0.013133603,","-6.1086525e-4,",0.014049901,-,fall,forward,lying,-,(angular,velocity).
"893222656000,","-0.006414085,","0.003970624,",0.014966198,-,fall,forward,lying,-,(angular,velocity).
"893227612000,","-0.003970624,","0.0061086523,",0.015577064,-,fall,forward,lying,-,(angular,velocity).
"893232608000,","-0.0070249503,","0.005497787,",0.014660766,-,fall,forward,lying,-,(angular,velocity).
"893237673000,","-0.011301007,","0.0076358155,",0.008246681,-,fall,forward,lying,-,(angular,velocity).
"893242624000,","-0.009773844,","0.0030543262,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"893247669000,","-0.015271631,","0.0036651916,",0.010079277,-,fall,forward,lying,-,(angular,velocity).
"893252669000,","-0.005192355,","0.004886922,",0.004886922,-,fall,forward,lying,-,(angular,velocity).
"893257616000,","-0.005192355,","-0.0015271631,",0.008857546,-,fall,forward,lying,-,(angular,velocity).
"893262718000,","0.004276057,","0.002443461,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"893267614000,","-0.0030543262,","0.005497787,",0.004581489,-,fall,forward,lying,-,(angular,velocity).
"893272688000,","-0.009468411,","0.0021380284,",9.162979e-4,-,fall,forward,lying,-,(angular,velocity).
"893277654000,","-0.0012217305,","9.162979e-4,",-0.0018325958,-,fall,forward,lying,-,(angular,velocity).
"893282668000,","-0.0030543262,","0.007941248,",0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"893287635000,","0.0033597588,","0.008857546,",0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"893292627000,","0.006414085,","0.0033597588,",0.0106901415,-,fall,forward,lying,-,(angular,velocity).
"893297631000,","0.0021380284,","0.0027488936,",0.004886922,-,fall,forward,lying,-,(angular,velocity).
"893302608000,","0.004886922,","0.009468411,",0.010079277,-,fall,forward,lying,-,(angular,velocity).
"893307593000,","0.014049901,","0.006414085,",0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"893312717000,","0.0036651916,","0.0076358155,",0.0061086523,-,fall,forward,lying,-,(angular,velocity).
"893317635000,","0.0076358155,","0.002443461,",6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"893322672000,","-9.162979e-4,","0.0012217305,",0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"893327676000,","0.009468411,","-0.0027488936,",0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"893332656000,","0.007941248,","-0.0027488936,",0.007330383,-,fall,forward,lying,-,(angular,velocity).
"893337680000,","0.01985312,","-0.0033597588,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"893342702000,","0.0012217305,","-0.0061086523,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"893347689000,","0.0030543262,","-0.0030543262,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"893352660000,","0.008246681,","-0.0070249503,",6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"893357672000,","0.007941248,","-0.0076358155,",-0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"893362740000,","3.0543262e-4,","-0.008246681,",-0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"893367639000,","6.1086525e-4,","-0.005192355,",-0.0018325958,-,fall,forward,lying,-,(angular,velocity).
"893372634000,","-0.0018325958,","-0.0027488936,",-0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"893377612000,","0.0033597588,","-0.0015271631,",-0.0061086523,-,fall,forward,lying,-,(angular,velocity).
"893382602000,","-0.007941248,","-0.008246681,",-0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"893387648000,","-0.0033597588,","-0.009773844,",-0.005192355,-,fall,forward,lying,-,(angular,velocity).
"893392630000,","-0.004886922,","-0.004886922,",-0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"893397668000,","0.002443461,","0.0018325958,",0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"893402664000,","-0.00580322,","-0.0021380284,",-0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"893407601000,","-0.004276057,","-0.006414085,",-0.002443461,-,fall,forward,lying,-,(angular,velocity).
"893412786000,","-0.0015271631,","-0.018020526,",3.0543262e-4,-,fall,forward,lying,-,(angular,velocity).
"893417606000,","-0.010995574,","-0.009468411,",0.004581489,-,fall,forward,lying,-,(angular,velocity).
"893422689000,","-0.0125227375,","-0.006414085,",-6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"893427590000,","-6.1086525e-4,","-0.008246681,",0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"893432665000,","-0.010079277,","-0.007330383,",0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"893437681000,","-0.015577064,","-0.02076942,",0.004581489,-,fall,forward,lying,-,(angular,velocity).
"893442630000,","-0.005497787,","-0.01740966,",0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"893447589000,","-0.01160644,","-0.011911872,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"893452610000,","-0.017715093,","-0.0070249503,",0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"893457590000,","-0.004276057,","-0.005497787,",0.008857546,-,fall,forward,lying,-,(angular,velocity).
"893462733000,","-0.0021380284,","-0.0067195175,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
"893467594000,","-0.0030543262,","-0.0061086523,",0.01282817,-,fall,forward,lying,-,(angular,velocity).
"893472676000,","0.005192355,","-0.009162978,",0.010995574,-,fall,forward,lying,-,(angular,velocity).
"893477629000,","0.005192355,","-0.013133603,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"893482678000,","-0.0030543262,","-0.01038471,",0.009162978,-,fall,forward,lying,-,(angular,velocity).
"893487760000,","0.0033597588,","-0.0021380284,",0.005497787,-,fall,forward,lying,-,(angular,velocity).
"893492607000,","0.0015271631,","-3.0543262e-4,",0.010079277,-,fall,forward,lying,-,(angular,velocity).
"893497751000,","0.0070249503,","-0.0015271631,",0.01282817,-,fall,forward,lying,-,(angular,velocity).
"893502661000,","0.0030543262,","-0.0015271631,",0.013439035,-,fall,forward,lying,-,(angular,velocity).
"893507622000,","0.010079277,","6.1086525e-4,",0.013439035,-,fall,forward,lying,-,(angular,velocity).
"893512715000,","0.0076358155,","-0.007941248,",0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"893517613000,","0.004276057,","0.003970624,",3.0543262e-4,-,fall,forward,lying,-,(angular,velocity).
