#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","0.017715093,","-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#datetime:,05/07/2013,10:44:31,0.021685716,-,fall,forward,lying,-,(angular,velocity).
##########################################,"0.017715093,","-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#activity:,10,-,fol,-,fall,forward,lying,-,10s,velocity).
#subject,id:,10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#first,name:,sub10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#last,name:,sub10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#age:,26,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#height(cm):,170,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#weight(kg):,90,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#gender:,female,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
"759467931000,","0.028405234,","-0.06811147,",-0.014049901,-,fall,forward,lying,-,(angular,velocity).
"759473014000,","0.025045475,","-0.06566802,",-0.007941248,-,fall,forward,lying,-,(angular,velocity).
"759477917000,","0.017715093,","-0.06536258,",0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"759482997000,","0.02321288,","-0.055283304,",3.0543262e-4,-,fall,forward,lying,-,(angular,velocity).
"759487987000,","0.024740042,","-0.041233405,",0.01038471,-,fall,forward,lying,-,(angular,velocity).
"759493024000,","0.01160644,","-0.027183503,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"759498049000,","0.011911872,","-0.019242255,",0.005497787,-,fall,forward,lying,-,(angular,velocity).
"759502945000,","0.014049901,","-0.009468411,",0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"759507998000,","0.021991149,","0.014049901,",-0.004276057,-,fall,forward,lying,-,(angular,velocity).
"759513295000,","0.016798794,","0.027488936,",-0.005192355,-,fall,forward,lying,-,(angular,velocity).
"759517974000,","0.0018325958,","0.043066,",-0.010995574,-,fall,forward,lying,-,(angular,velocity).
"759523003000,","-0.008857546,","0.04917465,",-0.013133603,-,fall,forward,lying,-,(angular,velocity).
"759527942000,","-0.015577064,","0.06047566,",-0.008857546,-,fall,forward,lying,-,(angular,velocity).
"759532943000,","-0.03390302,","0.049785517,",-0.012217305,-,fall,forward,lying,-,(angular,velocity).
"759538064000,","-0.035124753,","0.063224554,",-0.011301007,-,fall,forward,lying,-,(angular,velocity).
"759542970000,","-0.049480084,","0.06261369,",-0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"759548038000,","-0.047036625,","0.06841691,",-0.017715093,-,fall,forward,lying,-,(angular,velocity).
"759553002000,","-0.06352998,","0.08246681,",-0.018936822,-,fall,forward,lying,-,(angular,velocity).
"759558015000,","-0.07238753,","0.089491755,",-0.02565634,-,fall,forward,lying,-,(angular,velocity).
"759563040000,","-0.08002335,","0.102319926,",-0.022602014,-,fall,forward,lying,-,(angular,velocity).
"759568000000,","-0.092240654,","0.11362094,",-0.018325957,-,fall,forward,lying,-,(angular,velocity).
"759573061000,","-0.095294975,","0.124005646,",-0.01282817,-,fall,forward,lying,-,(angular,velocity).
"759577998000,","-0.108123146,","0.13713925,",-0.013744468,-,fall,forward,lying,-,(angular,velocity).
"759583027000,","-0.1301143,","0.13408493,",-0.014966198,-,fall,forward,lying,-,(angular,velocity).
"759587990000,","-0.13041973,","0.13836098,",-0.014049901,-,fall,forward,lying,-,(angular,velocity).
"759592980000,","-0.14263703,","0.13439035,",-0.005192355,-,fall,forward,lying,-,(angular,velocity).
"759598340000,","-0.15118915,","0.12339478,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"759602955000,","-0.13927728,","0.12003502,",0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"759607912000,","-0.14202617,","0.12675454,",0.00580322,-,fall,forward,lying,-,(angular,velocity).
"759613011000,","-0.13744467,","0.12950343,",0.011301007,-,fall,forward,lying,-,(angular,velocity).
"759617982000,","-0.13133603,","0.13103059,",0.011301007,-,fall,forward,lying,-,(angular,velocity).
"759622957000,","-0.13225232,","0.124005646,",0.0061086523,-,fall,forward,lying,-,(angular,velocity).
"759628027000,","-0.111177474,","0.129198,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"759633024000,","-0.09621128,","0.13897185,",-9.162979e-4,-,fall,forward,lying,-,(angular,velocity).
"759638018000,","-0.086132,","0.14202617,",0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"759642953000,","-0.07819075,","0.1301143,",-0.013439035,-,fall,forward,lying,-,(angular,velocity).
"759647967000,","-0.06291912,","0.09865474,",-0.0125227375,-,fall,forward,lying,-,(angular,velocity).
"759652995000,","-0.05375614,","0.09010262,",-0.015882496,-,fall,forward,lying,-,(angular,velocity).
"759658007000,","-0.054061573,","0.054061573,",-0.024740042,-,fall,forward,lying,-,(angular,velocity).
"759662991000,","-0.050396383,","0.023823744,",-0.03634648,-,fall,forward,lying,-,(angular,velocity).
"759667986000,","-0.04734206,","-0.008857546,",-0.05222898,-,fall,forward,lying,-,(angular,velocity).
"759672951000,","-0.05009095,","-0.03359759,",-0.0580322,-,fall,forward,lying,-,(angular,velocity).
"759678017000,","-0.043066,","-0.056199603,",-0.06658431,-,fall,forward,lying,-,(angular,velocity).
"759683011000,","-0.032375857,","-0.065973446,",-0.08032878,-,fall,forward,lying,-,(angular,velocity).
"759687999000,","-0.03176499,","-0.069027774,",-0.08002335,-,fall,forward,lying,-,(angular,velocity).
"759692979000,","-0.021685716,","-0.07269296,",-0.079107046,-,fall,forward,lying,-,(angular,velocity).
"759697962000,","-0.012217305,","-0.07147124,",-0.070554934,-,fall,forward,lying,-,(angular,velocity).
"759702950000,","-0.008857546,","-0.07147124,",-0.0580322,-,fall,forward,lying,-,(angular,velocity).
"759707938000,","-0.005192355,","-0.09010262,",-0.05009095,-,fall,forward,lying,-,(angular,velocity).
"759712974000,","-0.008552114,","-0.105068825,",-0.034208454,-,fall,forward,lying,-,(angular,velocity).
"759717950000,","-0.004886922,","-0.11942416,",-0.042760566,-,fall,forward,lying,-,(angular,velocity).
"759722955000,","-0.0018325958,","-0.1386664,",-0.038789943,-,fall,forward,lying,-,(angular,velocity).
"759727932000,","0.008552114,","-0.1591304,",-0.03756821,-,fall,forward,lying,-,(angular,velocity).
"759733001000,","-0.0015271631,","-0.18081611,",-0.032375857,-,fall,forward,lying,-,(angular,velocity).
"759738036000,","-6.1086525e-4,","-0.18997909,",-0.018020526,-,fall,forward,lying,-,(angular,velocity).
"759742972000,","0.0018325958,","-0.19028452,",-0.009468411,-,fall,forward,lying,-,(angular,velocity).
"759747927000,","-0.0018325958,","-0.19028452,",-0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"759753015000,","-0.007330383,","-0.17195857,",0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"759758034000,","-0.013439035,","-0.15577064,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"759762979000,","-0.01160644,","-0.1423316,",0.032986723,-,fall,forward,lying,-,(angular,velocity).
"759767990000,","-0.014049901,","-0.13591751,",0.04550946,-,fall,forward,lying,-,(angular,velocity).
"759772957000,","-0.0067195175,","-0.11789699,",0.060170226,-,fall,forward,lying,-,(angular,velocity).
"759778005000,","-0.020158553,","-0.10170906,",0.060170226,-,fall,forward,lying,-,(angular,velocity).
"759782968000,","-0.010995574,","-0.09132435,",0.065973446,-,fall,forward,lying,-,(angular,velocity).
"759788039000,","-0.014049901,","-0.082161374,",0.073303826,-,fall,forward,lying,-,(angular,velocity).
"759792977000,","-0.011911872,","-0.06352998,",0.073303826,-,fall,forward,lying,-,(angular,velocity).
"759797941000,","-0.0106901415,","-0.04917465,",0.070554934,-,fall,forward,lying,-,(angular,velocity).
"759802966000,","-0.018325957,","-0.038789943,",0.06658431,-,fall,forward,lying,-,(angular,velocity).
"759807935000,","-0.023823744,","-0.030543262,",0.064751714,-,fall,forward,lying,-,(angular,velocity).
"759813005000,","-0.03145956,","-0.014660766,",0.053450707,-,fall,forward,lying,-,(angular,velocity).
"759817967000,","-0.018936822,","0.01038471,",0.040317107,-,fall,forward,lying,-,(angular,velocity).
"759823020000,","-0.025961773,","0.035124753,",0.03756821,-,fall,forward,lying,-,(angular,velocity).
"759828009000,","-0.032986723,","0.054367006,",0.027794369,-,fall,forward,lying,-,(angular,velocity).
"759833004000,","-0.02443461,","0.092240654,",0.02107485,-,fall,forward,lying,-,(angular,velocity).
"759837993000,","-0.007330383,","0.12186762,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"759842984000,","6.1086525e-4,","0.16646078,",0.021991149,-,fall,forward,lying,-,(angular,velocity).
"759847937000,","0.013133603,","0.18600847,",0.0106901415,-,fall,forward,lying,-,(angular,velocity).
"759853073000,","0.040317107,","0.19211712,",-0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"759857996000,","0.05589417,","0.19853121,",-0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"759863055000,","0.06536258,","0.204029,",-0.010995574,-,fall,forward,lying,-,(angular,velocity).
"759867976000,","0.086437434,","0.20372356,",-0.009773844,-,fall,forward,lying,-,(angular,velocity).
"759873124000,","0.10048734,","0.20677789,",-0.022296581,-,fall,forward,lying,-,(angular,velocity).
"759877996000,","0.09590584,","0.19853121,",-0.020158553,-,fall,forward,lying,-,(angular,velocity).
"759882941000,","0.105068825,","0.1872302,",-0.022907447,-,fall,forward,lying,-,(angular,velocity).
"759888007000,","0.10781772,","0.18417588,",-0.021991149,-,fall,forward,lying,-,(angular,velocity).
"759892996000,","0.10293079,","0.17531833,",-0.028099801,-,fall,forward,lying,-,(angular,velocity).
"759897959000,","0.10048734,","0.1554652,",-0.02565634,-,fall,forward,lying,-,(angular,velocity).
"759902990000,","0.102319926,","0.12858713,",-0.025961773,-,fall,forward,lying,-,(angular,velocity).
"759907858000,","0.09162979,","0.09315695,",-0.018020526,-,fall,forward,lying,-,(angular,velocity).
"759912941000,","0.077579886,","0.062308256,",-0.014966198,-,fall,forward,lying,-,(angular,velocity).
"759917873000,","0.071776666,","0.029626964,",-0.016798794,-,fall,forward,lying,-,(angular,velocity).
"759922865000,","0.05589417,","-3.0543262e-4,",-0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"759927865000,","0.044898596,","-0.03359759,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"759932857000,","0.031154128,","-0.04886922,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"759937883000,","0.01160644,","-0.08002335,",0.023823744,-,fall,forward,lying,-,(angular,velocity).
"759942886000,","-0.0106901415,","-0.105068825,",0.02565634,-,fall,forward,lying,-,(angular,velocity).
"759947868000,","-0.01740966,","-0.13500121,",0.03390302,-,fall,forward,lying,-,(angular,velocity).
"759952859000,","-0.022602014,","-0.16218472,",0.043982297,-,fall,forward,lying,-,(angular,velocity).
"759957897000,","-0.03573562,","-0.19211712,",0.035430185,-,fall,forward,lying,-,(angular,velocity).
"759962959000,","-0.044593163,","-0.19761491,",0.0421497,-,fall,forward,lying,-,(angular,velocity).
"759967976000,","-0.054367006,","-0.21777347,",0.046731193,-,fall,forward,lying,-,(angular,velocity).
"759972916000,","-0.04642576,","-0.21960606,",0.06261369,-,fall,forward,lying,-,(angular,velocity).
"759977901000,","-0.049480084,","-0.21655174,",0.059253927,-,fall,forward,lying,-,(angular,velocity).
"759982912000,","-0.03726278,","-0.21380283,",0.062002823,-,fall,forward,lying,-,(angular,velocity).
"759987981000,","-0.02687807,","-0.20189096,",0.06963864,-,fall,forward,lying,-,(angular,velocity).
"759993273000,","-0.025045475,","-0.16554448,",0.06963864,-,fall,forward,lying,-,(angular,velocity).
"759997924000,","-0.016187929,","-0.15057829,",0.073303826,-,fall,forward,lying,-,(angular,velocity).
"760003148000,","-0.004581489,","-0.12980886,",0.06658431,-,fall,forward,lying,-,(angular,velocity).
"760007934000,","0.004276057,","-0.11759156,",0.06627888,-,fall,forward,lying,-,(angular,velocity).
"760013011000,","0.008246681,","-0.098043874,",0.062308256,-,fall,forward,lying,-,(angular,velocity).
"760017966000,","0.020463986,","-0.074830994,",0.06352998,-,fall,forward,lying,-,(angular,velocity).
"760022981000,","0.027183503,","-0.049785517,",0.055588737,-,fall,forward,lying,-,(angular,velocity).
"760027941000,","0.02076942,","-0.050701816,",0.051618114,-,fall,forward,lying,-,(angular,velocity).
"760032944000,","0.022602014,","-0.024740042,",0.044898596,-,fall,forward,lying,-,(angular,velocity).
"760038041000,","0.015577064,","-0.020158553,",0.040927973,-,fall,forward,lying,-,(angular,velocity).
"760043028000,","0.016493361,","-0.005497787,",0.033292156,-,fall,forward,lying,-,(angular,velocity).
"760047999000,","0.02687807,","0.029626964,",0.016493361,-,fall,forward,lying,-,(angular,velocity).
"760053008000,","0.027488936,","0.04428773,",0.014966198,-,fall,forward,lying,-,(angular,velocity).
"760057943000,","0.03268129,","0.05222898,",0.014660766,-,fall,forward,lying,-,(angular,velocity).
"760062981000,","0.03604105,","0.05589417,",0.02321288,-,fall,forward,lying,-,(angular,velocity).
"760068288000,","0.03848451,","0.0693332,",0.024740042,-,fall,forward,lying,-,(angular,velocity).
"760072972000,","0.050701816,","0.06627888,",0.014049901,-,fall,forward,lying,-,(angular,velocity).
"760078021000,","0.051923547,","0.047036625,",0.014660766,-,fall,forward,lying,-,(angular,velocity).
"760082924000,","0.050396383,","0.05131268,",0.018325957,-,fall,forward,lying,-,(angular,velocity).
"760088125000,","0.032375857,","0.040317107,",0.019547688,-,fall,forward,lying,-,(angular,velocity).
"760093002000,","0.047036625,","0.030543262,",0.01740966,-,fall,forward,lying,-,(angular,velocity).
"760098033000,","0.03481932,","0.015882496,",0.008246681,-,fall,forward,lying,-,(angular,velocity).
"760102992000,","0.02443461,","0.012217305,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"760107939000,","0.01863139,","0.023518313,",0.01740966,-,fall,forward,lying,-,(angular,velocity).
"760112949000,","0.016187929,","0.023823744,",0.014049901,-,fall,forward,lying,-,(angular,velocity).
"760117974000,","0.011911872,","0.03023783,",0.012217305,-,fall,forward,lying,-,(angular,velocity).
"760122926000,","0.005192355,","0.01985312,",0.01282817,-,fall,forward,lying,-,(angular,velocity).
"760127946000,","0.0015271631,","0.03756821,",0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"760132922000,","-0.007330383,","0.031154128,",0.022296581,-,fall,forward,lying,-,(angular,velocity).
"760138012000,","0.009162978,","0.023823744,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"760142971000,","-0.00580322,","0.003970624,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"760148117000,","-0.0076358155,","-0.0033597588,",0.019547688,-,fall,forward,lying,-,(angular,velocity).
"760152943000,","-0.011301007,","-0.014660766,",0.026267206,-,fall,forward,lying,-,(angular,velocity).
"760158133000,","-0.009773844,","-0.017715093,",0.02687807,-,fall,forward,lying,-,(angular,velocity).
"760162999000,","-0.01282817,","-0.02443461,",0.035124753,-,fall,forward,lying,-,(angular,velocity).
"760168050000,","-0.010995574,","-0.029321533,",0.0421497,-,fall,forward,lying,-,(angular,velocity).
"760172965000,","-0.019242255,","-0.03726278,",0.046731193,-,fall,forward,lying,-,(angular,velocity).
"760178011000,","-0.018325957,","-0.029626964,",0.05100725,-,fall,forward,lying,-,(angular,velocity).
"760182938000,","-0.014049901,","-0.027794369,",0.044593163,-,fall,forward,lying,-,(angular,velocity).
"760188041000,","-0.013744468,","-0.03359759,",0.048258353,-,fall,forward,lying,-,(angular,velocity).
"760192959000,","-0.01985312,","-0.03359759,",0.04184427,-,fall,forward,lying,-,(angular,velocity).
"760198010000,","-0.015577064,","-0.026572637,",0.040927973,-,fall,forward,lying,-,(angular,velocity).
"760202929000,","-0.009773844,","-0.011911872,",0.036957346,-,fall,forward,lying,-,(angular,velocity).
"760207942000,","-0.009773844,","-0.008857546,",0.03604105,-,fall,forward,lying,-,(angular,velocity).
"760213021000,","-0.013439035,","-0.017715093,",0.03604105,-,fall,forward,lying,-,(angular,velocity).
"760218313000,","-0.007941248,","0.0015271631,",0.028710667,-,fall,forward,lying,-,(angular,velocity).
"760223017000,","-0.015577064,","0.0036651916,",0.021991149,-,fall,forward,lying,-,(angular,velocity).
"760227987000,","-0.004886922,","0.004886922,",0.022296581,-,fall,forward,lying,-,(angular,velocity).
"760232938000,","6.1086525e-4,","0.004886922,",0.015882496,-,fall,forward,lying,-,(angular,velocity).
"760237971000,","-0.013133603,","-0.016798794,",0.006414085,-,fall,forward,lying,-,(angular,velocity).
"760242938000,","-0.009162978,","-0.023823744,",-0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"760247953000,","-0.003970624,","-0.035430185,",-0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"760253003000,","-0.0036651916,","-0.04062254,",6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"760257968000,","-0.006414085,","-0.04184427,",-0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"760263017000,","-0.009773844,","-0.04642576,",-0.01282817,-,fall,forward,lying,-,(angular,velocity).
"760267968000,","-0.0033597588,","-0.040927973,",-0.008857546,-,fall,forward,lying,-,(angular,velocity).
"760273035000,","0.008552114,","-0.037873644,",-0.003970624,-,fall,forward,lying,-,(angular,velocity).
"760277943000,","0.005497787,","-0.047036625,",-0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"760282935000,","0.019242255,","-0.04062254,",-0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"760287981000,","0.010995574,","-0.03848451,",-0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"760292970000,","0.004886922,","-0.04550946,",-0.008552114,-,fall,forward,lying,-,(angular,velocity).
"760298011000,","0.012217305,","-0.040011674,",0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"760302976000,","0.0036651916,","-0.048258353,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"760307938000,","0.02076942,","-0.03573562,",0.015882496,-,fall,forward,lying,-,(angular,velocity).
"760312950000,","0.011911872,","-0.040011674,",0.015577064,-,fall,forward,lying,-,(angular,velocity).
"760318012000,","0.01160644,","-0.030848695,",0.01863139,-,fall,forward,lying,-,(angular,velocity).
"760323024000,","0.0036651916,","-0.027794369,",0.025350908,-,fall,forward,lying,-,(angular,velocity).
"760327920000,","0.009162978,","-0.02107485,",0.024129177,-,fall,forward,lying,-,(angular,velocity).
"760332966000,","0.0036651916,","-0.02443461,",0.03848451,-,fall,forward,lying,-,(angular,velocity).
"760337987000,","0.013439035,","-0.027488936,",0.041233405,-,fall,forward,lying,-,(angular,velocity).
"760342968000,","0.01038471,","-0.017104227,",0.03573562,-,fall,forward,lying,-,(angular,velocity).
"760347929000,","-0.0015271631,","-0.02076942,",0.03756821,-,fall,forward,lying,-,(angular,velocity).
"760352948000,","0.0012217305,","-0.008552114,",0.04062254,-,fall,forward,lying,-,(angular,velocity).
"760357941000,","-0.004581489,","-0.008552114,",0.046120327,-,fall,forward,lying,-,(angular,velocity).
"760363104000,","0.006414085,","0.002443461,",0.036651913,-,fall,forward,lying,-,(angular,velocity).
"760367970000,","-0.0070249503,","0.0021380284,",0.036957346,-,fall,forward,lying,-,(angular,velocity).
"760373018000,","-0.004276057,","0.00580322,",0.035430185,-,fall,forward,lying,-,(angular,velocity).
"760378006000,","-0.023823744,","0.008552114,",0.03940081,-,fall,forward,lying,-,(angular,velocity).
"760382933000,","-0.01740966,","0.01863139,",0.03023783,-,fall,forward,lying,-,(angular,velocity).
