#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-1.0177015,","0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#datetime:,29/05/2013,14:16:16,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
##########################################,"-1.0177015,","0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#activity:,4,-,jum,-,jumping,-,30s,axes,(angular,velocity).
#subject,id:,7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#first,name:,sub7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#last,name:,sub7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#age:,25,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#height(cm):,189,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#weight(kg):,80,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#gender:,male,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
"4057508759000,","1.7321084,","0.7058548,",0.7883216,-,jumping,-,30s,axes,(angular,velocity).
"4057513325000,","1.8362609,","0.6420194,",1.1927143,-,jumping,-,30s,axes,(angular,velocity).
"4057518326000,","1.9819523,","0.54061574,",1.3655893,-,jumping,-,30s,axes,(angular,velocity).
"4057523338000,","2.0616703,","0.45845437,",1.6401732,-,jumping,-,30s,axes,(angular,velocity).
"4057528337000,","2.2412646,","0.33536503,",1.8096883,-,jumping,-,30s,axes,(angular,velocity).
"4057533390000,","2.4205534,","0.18478674,",1.8643607,-,jumping,-,30s,axes,(angular,velocity).
"4057538302000,","2.611449,","-0.0027488936,",1.8051068,-,jumping,-,30s,axes,(angular,velocity).
"4057543327000,","2.8118126,","-0.2593123,",1.6566665,-,jumping,-,30s,axes,(angular,velocity).
"4057548390000,","2.9773571,","-0.6075055,",1.4343116,-,jumping,-,30s,axes,(angular,velocity).
"4057553286000,","3.0799825,","-1.042747,",1.1264355,-,jumping,-,30s,axes,(angular,velocity).
"4057558786000,","3.1004465,","-1.4043792,",0.7351763,-,jumping,-,30s,axes,(angular,velocity).
"4057563655000,","3.133128,","-1.6465873,",0.23487769,-,jumping,-,30s,axes,(angular,velocity).
"4057568353000,","3.1392365,","-1.7553213,",-0.15607607,-,jumping,-,30s,axes,(angular,velocity).
"4057573258000,","3.1105258,","-1.5940529,",-0.43096542,-,jumping,-,30s,axes,(angular,velocity).
"4057578325000,","3.193298,","-1.3154984,",-0.6310238,-,jumping,-,30s,axes,(angular,velocity).
"4057583311000,","3.324634,","-1.1074986,",-0.81000733,-,jumping,-,30s,axes,(angular,velocity).
"4057588464000,","3.4034357,","-1.0616838,",-0.97524637,-,jumping,-,30s,axes,(angular,velocity).
"4057593355000,","3.4449747,","-1.103528,",-1.1508701,-,jumping,-,30s,axes,(angular,velocity).
"4057598827000,","3.4449747,","-1.1523973,",-1.317331,-,jumping,-,30s,axes,(angular,velocity).
"4057603413000,","3.44528,","-1.1249083,",-1.4135422,-,jumping,-,30s,axes,(angular,velocity).
"4057608505000,","3.4419203,","-0.9801333,",-1.4428637,-,jumping,-,30s,axes,(angular,velocity).
"4057613412000,","3.4287865,","-0.75625116,",-1.4361442,-,jumping,-,30s,axes,(angular,velocity).
"4057618321000,","3.4025195,","-0.61300325,",-1.4147639,-,jumping,-,30s,axes,(angular,velocity).
"4057623338000,","3.3869424,","-0.29718593,",-1.3768903,-,jumping,-,30s,axes,(angular,velocity).
"4057628855000,","3.3334916,","0.22693644,",-1.3435981,-,jumping,-,30s,axes,(angular,velocity).
"4057633317000,","3.1731396,","0.42424592,",-1.3353515,-,jumping,-,30s,axes,(angular,velocity).
"4057638361000,","3.0998356,","0.8604037,",-1.3029755,-,jumping,-,30s,axes,(angular,velocity).
"4057643335000,","2.930015,","1.4095715,",-1.2333369,-,jumping,-,30s,axes,(angular,velocity).
"4057648426000,","2.7473664,","2.0024164,",-1.1200215,-,jumping,-,30s,axes,(angular,velocity).
"4057653374000,","2.5460863,","2.5998425,",-0.999681,-,jumping,-,30s,axes,(angular,velocity).
"4057658797000,","2.3674083,","3.1740558,",-0.89766645,-,jumping,-,30s,axes,(angular,velocity).
"4057663364000,","2.2033908,","3.6193767,",-0.8142834,-,jumping,-,30s,axes,(angular,velocity).
"4057668265000,","2.0201313,","3.8001926,",-0.7156286,-,jumping,-,30s,axes,(angular,velocity).
"4057673341000,","1.8142698,","3.7180314,",-0.57818395,-,jumping,-,30s,axes,(angular,velocity).
"4057678292000,","1.509448,","3.3762522,",-0.42577308,-,jumping,-,30s,axes,(angular,velocity).
"4057683304000,","1.1484267,","2.7763824,",-0.3359759,-,jumping,-,30s,axes,(angular,velocity).
"4057688337000,","0.75655663,","2.1019874,",-0.2782491,-,jumping,-,30s,axes,(angular,velocity).
"4057693328000,","0.36713,","1.4480561,",-0.22968534,-,jumping,-,30s,axes,(angular,velocity).
"4057698387000,","0.089186326,","0.8509353,",-0.1600467,-,jumping,-,30s,axes,(angular,velocity).
"4057703297000,","-0.0125227375,","0.33169982,",-0.09590584,-,jumping,-,30s,axes,(angular,velocity).
"4057708686000,","-0.03970624,","-0.096516706,",-0.038789943,-,jumping,-,30s,axes,(angular,velocity).
"4057713351000,","-0.04337143,","-0.3036,",0.018936822,-,jumping,-,30s,axes,(angular,velocity).
"4057718363000,","-0.06566802,","-0.7440339,",0.058337633,-,jumping,-,30s,axes,(angular,velocity).
"4057723255000,","-0.17562376,","-1.1890492,",0.15485434,-,jumping,-,30s,axes,(angular,velocity).
"4057728315000,","-0.3726278,","-1.5937474,",0.27580565,-,jumping,-,30s,axes,(angular,velocity).
"4057733301000,","-0.6261369,","-1.933083,",0.41355577,-,jumping,-,30s,axes,(angular,velocity).
"4057738306000,","-0.9245446,","-2.189341,",0.5540548,-,jumping,-,30s,axes,(angular,velocity).
"4057743335000,","-1.2363913,","-2.3270912,",0.70280045,-,jumping,-,30s,axes,(angular,velocity).
"4057748329000,","-1.5833627,","-2.300824,",0.8729264,-,jumping,-,30s,axes,(angular,velocity).
"4057753290000,","-1.8817704,","-2.1132884,",1.0183123,-,jumping,-,30s,axes,(angular,velocity).
"4057758707000,","-2.1090124,","-1.8044959,",1.1187997,-,jumping,-,30s,axes,(angular,velocity).
"4057763392000,","-2.284636,","-1.4181237,",1.1713341,-,jumping,-,30s,axes,(angular,velocity).
"4057768350000,","-2.4297166,","-0.9969321,",1.1908818,-,jumping,-,30s,axes,(angular,velocity).
"4057773298000,","-2.567161,","-0.5500842,",1.1612549,-,jumping,-,30s,axes,(angular,velocity).
"4057778329000,","-2.665205,","-0.15302174,",1.0867293,-,jumping,-,30s,axes,(angular,velocity).
"4057783302000,","-2.6758952,","0.14660765,",0.97494096,-,jumping,-,30s,axes,(angular,velocity).
"4057788258000,","-2.5732698,","0.28405234,",0.8228355,-,jumping,-,30s,axes,(angular,velocity).
"4057793339000,","-2.392759,","0.26053402,",0.66737026,-,jumping,-,30s,axes,(angular,velocity).
"4057798333000,","-2.225382,","0.15241088,",0.5390886,-,jumping,-,30s,axes,(angular,velocity).
"4057803336000,","-2.1261165,","0.046120327,",0.4370741,-,jumping,-,30s,axes,(angular,velocity).
"4057808344000,","-2.0405953,","0.011301007,",0.34330627,-,jumping,-,30s,axes,(angular,velocity).
"4057813489000,","-1.928807,","-0.07727446,",0.2275473,-,jumping,-,30s,axes,(angular,velocity).
"4057818392000,","-1.8274034,","-0.15088372,",0.1685988,-,jumping,-,30s,axes,(angular,velocity).
"4057823372000,","-1.7794504,","-0.16982053,",0.1020145,-,jumping,-,30s,axes,(angular,velocity).
"4057828319000,","-1.7165314,","-0.14477506,",0.06841691,-,jumping,-,30s,axes,(angular,velocity).
"4057833305000,","-1.6783522,","-0.08093964,",0.034513887,-,jumping,-,30s,axes,(angular,velocity).
"4057838341000,","-1.6441438,","0.010995574,",0.0143553335,-,jumping,-,30s,axes,(angular,velocity).
"4057843437000,","-1.6203201,","0.090713486,",-0.007941248,-,jumping,-,30s,axes,(angular,velocity).
"4057848266000,","-1.559539,","0.1777618,",-0.03634648,-,jumping,-,30s,axes,(angular,velocity).
"4057853363000,","-1.4819591,","0.26236662,",-0.08032878,-,jumping,-,30s,axes,(angular,velocity).
"4057858285000,","-1.4318681,","0.3277292,",-0.12675454,-,jumping,-,30s,axes,(angular,velocity).
"4057863392000,","-1.3839152,","0.37934732,",-0.17898351,-,jumping,-,30s,axes,(angular,velocity).
"4057868335000,","-1.3466524,","0.38087448,",-0.24312437,-,jumping,-,30s,axes,(angular,velocity).
"4057873335000,","-1.3048081,","0.31887165,",-0.33078352,-,jumping,-,30s,axes,(angular,velocity).
"4057878320000,","-1.2794572,","0.21899518,",-0.4147775,-,jumping,-,30s,axes,(angular,velocity).
"4057883386000,","-1.2577715,","0.034513887,",-0.49388456,-,jumping,-,30s,axes,(angular,velocity).
"4057888290000,","-1.280679,","-0.2510656,",-0.56291234,-,jumping,-,30s,axes,(angular,velocity).
"4057893413000,","-1.3292428,","-0.63194007,",-0.6068946,-,jumping,-,30s,axes,(angular,velocity).
"4057898308000,","-1.3994923,","-1.0913107,",-0.6426302,-,jumping,-,30s,axes,(angular,velocity).
"4057903276000,","-1.4712689,","-1.3460416,",-0.6789767,-,jumping,-,30s,axes,(angular,velocity).
"4057908289000,","-1.536937,","-1.8790215,",-0.69974613,-,jumping,-,30s,axes,(angular,velocity).
"4057913367000,","-1.5836681,","-2.4346035,",-0.72387534,-,jumping,-,30s,axes,(angular,velocity).
"4057918329000,","-1.7006488,","-2.992018,",-0.7171558,-,jumping,-,30s,axes,(angular,velocity).
"4057923334000,","-1.93797,","-3.5411859,",-0.64812803,-,jumping,-,30s,axes,(angular,velocity).
"4057928377000,","-2.2941043,","-4.0292673,",-0.45204028,-,jumping,-,30s,axes,(angular,velocity).
"4057933362000,","-2.6896396,","-4.162741,",-0.14966199,-,jumping,-,30s,axes,(angular,velocity).
"4057938344000,","-3.005457,","-3.8930442,",0.13805555,-,jumping,-,30s,axes,(angular,velocity).
"4057943431000,","-3.1563408,","-3.4972036,",0.30085114,-,jumping,-,30s,axes,(angular,velocity).
"4057948471000,","-3.1764994,","-2.8735101,",0.3200934,-,jumping,-,30s,axes,(angular,velocity).
"4057953319000,","-3.037833,","-1.8255708,",0.2919936,-,jumping,-,30s,axes,(angular,velocity).
"4057958377000,","-2.6780334,","-0.6743952,",0.26328292,-,jumping,-,30s,axes,(angular,velocity).
"4057963334000,","-2.129171,","0.2098322,",0.18173242,-,jumping,-,30s,axes,(angular,velocity).
"4057968349000,","-1.7256943,","0.8570439,",-0.015271631,-,jumping,-,30s,axes,(angular,velocity).
"4057973253000,","-1.6588045,","1.5705346,",-0.36346483,-,jumping,-,30s,axes,(angular,velocity).
"4057978341000,","-1.6997325,","2.0378466,",-0.66339964,-,jumping,-,30s,axes,(angular,velocity).
"4057983375000,","-1.6169603,","1.8820758,",-0.8775079,-,jumping,-,30s,axes,(angular,velocity).
"4057988295000,","-1.5635096,","1.4358387,",-0.99173975,-,jumping,-,30s,axes,(angular,velocity).
"4057993372000,","-1.4547756,","1.0042624,",-1.0311406,-,jumping,-,30s,axes,(angular,velocity).
"4057998455000,","-1.2822062,","0.41325033,",-0.9663888,-,jumping,-,30s,axes,(angular,velocity).
"4058003346000,","-1.087951,","0.027794369,",-0.79137594,-,jumping,-,30s,axes,(angular,velocity).
"4058008311000,","-0.8005389,","-0.59528816,",-0.68783426,-,jumping,-,30s,axes,(angular,velocity).
"4058013378000,","-0.57879484,","-0.7107417,",-0.52595496,-,jumping,-,30s,axes,(angular,velocity).
"4058018427000,","-0.106901415,","-0.40683624,",-0.43279803,-,jumping,-,30s,axes,(angular,velocity).
"4058023289000,","0.3640757,","0.09773844,",-0.45631635,-,jumping,-,30s,axes,(angular,velocity).
"4058028324000,","0.77549344,","0.6719518,",-0.5155703,-,jumping,-,30s,axes,(angular,velocity).
"4058033393000,","1.0986412,","1.1640037,",-0.5299256,-,jumping,-,30s,axes,(angular,velocity).
"4058038281000,","1.3704761,","1.5262468,",-0.46700647,-,jumping,-,30s,axes,(angular,velocity).
"4058043426000,","1.6102408,","1.7220291,",-0.3717115,-,jumping,-,30s,axes,(angular,velocity).
"4058048310000,","1.8289305,","1.7913623,",-0.2125811,-,jumping,-,30s,axes,(angular,velocity).
"4058053324000,","2.0295997,","1.7534887,",-0.023518313,-,jumping,-,30s,axes,(angular,velocity).
"4058058279000,","2.2162192,","1.5448782,",0.13469578,-,jumping,-,30s,axes,(angular,velocity).
"4058063341000,","2.3634377,","1.2278391,",0.301462,-,jumping,-,30s,axes,(angular,velocity).
"4058068337000,","2.509129,","0.82527894,",0.43463063,-,jumping,-,30s,axes,(angular,velocity).
"4058073330000,","2.6929994,","0.36254853,",0.57848936,-,jumping,-,30s,axes,(angular,velocity).
"4058078725000,","2.7931814,","-0.021685716,",0.74036866,-,jumping,-,30s,axes,(angular,velocity).
"4058083314000,","2.791654,","-0.29229903,",0.86345804,-,jumping,-,30s,axes,(angular,velocity).
"4058088368000,","2.7687466,","-0.46273044,",0.95264435,-,jumping,-,30s,axes,(angular,velocity).
"4058093347000,","2.7553077,","-0.52656585,",1.0054842,-,jumping,-,30s,axes,(angular,velocity).
"4058098545000,","2.7650816,","-0.5564982,",1.003957,-,jumping,-,30s,axes,(angular,velocity).
"4058103339000,","2.8023443,","-0.569021,",0.93401295,-,jumping,-,30s,axes,(angular,velocity).
"4058108337000,","2.8371637,","-0.6444628,",0.88697636,-,jumping,-,30s,axes,(angular,velocity).
"4058113345000,","2.885422,","-0.77579886,",0.80878556,-,jumping,-,30s,axes,(angular,velocity).
"4058118351000,","2.8964176,","-0.90010995,",0.71929383,-,jumping,-,30s,axes,(angular,velocity).
"4058123256000,","2.9104674,","-0.95905846,",0.605062,-,jumping,-,30s,axes,(angular,velocity).
"4058128290000,","2.9413161,","-0.9859365,",0.47311515,-,jumping,-,30s,axes,(angular,velocity).
"4058133343000,","3.0341678,","-0.95081174,",0.29718593,-,jumping,-,30s,axes,(angular,velocity).
"4058138401000,","3.193909,","-0.7867944,",0.092240654,-,jumping,-,30s,axes,(angular,velocity).
"4058143369000,","3.3805282,","-0.45631635,",-0.08246681,-,jumping,-,30s,axes,(angular,velocity).
"4058148308000,","3.5433238,","0.032986723,",-0.1423316,-,jumping,-,30s,axes,(angular,velocity).
"4058153359000,","3.6529741,","0.59131753,",-0.124311075,-,jumping,-,30s,axes,(angular,velocity).
"4058158255000,","3.6725218,","1.1090258,",-0.0983493,-,jumping,-,30s,axes,(angular,velocity).
"4058163329000,","3.5500433,","1.5497651,",-0.115453534,-,jumping,-,30s,axes,(angular,velocity).
"4058168277000,","3.3328807,","1.8955148,",-0.15027285,-,jumping,-,30s,axes,(angular,velocity).
"4058173288000,","3.0702088,","2.146275,",-0.22724187,-,jumping,-,30s,axes,(angular,velocity).
"4058178297000,","2.8515189,","2.3478606,",-0.3295618,-,jumping,-,30s,axes,(angular,velocity).
"4058183315000,","2.7058277,","2.5793786,",-0.39553526,-,jumping,-,30s,axes,(angular,velocity).
"4058188337000,","2.6187794,","2.7452285,",-0.4392121,-,jumping,-,30s,axes,(angular,velocity).
"4058193328000,","2.5491407,","2.8072312,",-0.47952923,-,jumping,-,30s,axes,(angular,velocity).
"4058198390000,","2.4205534,","2.7812696,",-0.52687126,-,jumping,-,30s,axes,(angular,velocity).
"4058203579000,","2.2446244,","2.6780334,",-0.56138515,-,jumping,-,30s,axes,(angular,velocity).
"4058208305000,","2.0295997,","2.6074784,",-0.5665775,-,jumping,-,30s,axes,(angular,velocity).
"4058213318000,","1.9165897,","2.4923303,",-0.5494733,-,jumping,-,30s,axes,(angular,velocity).
"4058218306000,","1.6893479,","2.4620924,",-0.52320606,-,jumping,-,30s,axes,(angular,velocity).
"4058223299000,","1.4318681,","2.4672847,",-0.44868052,-,jumping,-,30s,axes,(angular,velocity).
"4058228322000,","1.1765264,","2.4266622,",-0.33628133,-,jumping,-,30s,axes,(angular,velocity).
"4058233302000,","0.93034774,","2.2525656,",-0.21227567,-,jumping,-,30s,axes,(angular,velocity).
"4058238325000,","0.70066243,","1.9501873,",-0.1020145,-,jumping,-,30s,axes,(angular,velocity).
"4058243831000,","0.45753807,","1.5274686,",-0.015577064,-,jumping,-,30s,axes,(angular,velocity).
"4058248304000,","0.16768251,","0.98990715,",0.049785517,-,jumping,-,30s,axes,(angular,velocity).
"4058253344000,","-0.1591304,","0.31215215,",0.121256754,-,jumping,-,30s,axes,(angular,velocity).
"4058258947000,","-0.5027421,","-0.3555236,",0.22510384,-,jumping,-,30s,axes,(angular,velocity).
"4058263312000,","-0.84604836,","-0.9575313,",0.34055737,-,jumping,-,30s,axes,(angular,velocity).
"4058268297000,","-1.1881329,","-1.4205672,",0.46914452,-,jumping,-,30s,axes,(angular,velocity).
"4058273291000,","-1.5515977,","-1.7287487,",0.59315014,-,jumping,-,30s,axes,(angular,velocity).
"4058278372000,","-1.9248364,","-1.8567249,",0.7122689,-,jumping,-,30s,axes,(angular,velocity).
"4058283281000,","-2.271808,","-1.7611245,",0.80664754,-,jumping,-,30s,axes,(angular,velocity).
"4058288276000,","-2.5054638,","-1.4773777,",0.8732319,-,jumping,-,30s,axes,(angular,velocity).
"4058293361000,","-2.6218336,","-1.0821478,",0.9092729,-,jumping,-,30s,axes,(angular,velocity).
"4058298330000,","-2.6083946,","-0.8374963,",0.9101892,-,jumping,-,30s,axes,(angular,velocity).
"4058303320000,","-2.4846945,","-0.2843578,",0.89949906,-,jumping,-,30s,axes,(angular,velocity).
"4058308293000,","-2.3701572,","0.19792034,",0.80756384,-,jumping,-,30s,axes,(angular,velocity).
"4058313322000,","-2.038152,","0.51007247,",0.6444628,-,jumping,-,30s,axes,(angular,velocity).
"4058318338000,","-1.6316211,","0.6545421,",0.46883908,-,jumping,-,30s,axes,(angular,velocity).
"4058323342000,","-1.350623,","0.600786,",0.30482176,-,jumping,-,30s,axes,(angular,velocity).
"4058328326000,","-1.2400564,","0.49663344,",0.18325958,-,jumping,-,30s,axes,(angular,velocity).
"4058333336000,","-1.2257011,","0.355829,",0.09193522,-,jumping,-,30s,axes,(angular,velocity).
"4058338282000,","-1.2116512,","0.20250183,",0.051618114,-,jumping,-,30s,axes,(angular,velocity).
"4058343364000,","-1.1774428,","0.017104227,",0.030848695,-,jumping,-,30s,axes,(angular,velocity).
"4058348757000,","-1.131017,","-0.16890424,",0.035430185,-,jumping,-,30s,axes,(angular,velocity).
"4058353348000,","-1.0592403,","-0.32986724,",0.04520403,-,jumping,-,30s,axes,(angular,velocity).
"4058358522000,","-0.9795224,","-0.41416663,",0.06688975,-,jumping,-,30s,axes,(angular,velocity).
"4058363392000,","-0.91904676,","-0.3933972,",0.093462385,-,jumping,-,30s,axes,(angular,velocity).
"4058368348000,","-0.87872964,","-0.23151793,",0.09773844,-,jumping,-,30s,axes,(angular,velocity).
"4058373339000,","-0.8481864,","0.019547688,",0.064446285,-,jumping,-,30s,axes,(angular,velocity).
"4058378372000,","-0.80481493,","0.32528573,",0.016187929,-,jumping,-,30s,axes,(angular,velocity).
"4058383267000,","-0.7654142,","0.58246,",-0.054367006,-,jumping,-,30s,axes,(angular,velocity).
"4058388342000,","-0.7244862,","0.7742717,",-0.13652839,-,jumping,-,30s,axes,(angular,velocity).
"4058393346000,","-0.7266242,","0.88025683,",-0.21624629,-,jumping,-,30s,axes,(angular,velocity).
"4058398394000,","-0.7473936,","0.88117313,",-0.28588495,-,jumping,-,30s,axes,(angular,velocity).
"4058403395000,","-0.7959574,","0.8350528,",-0.3155119,-,jumping,-,30s,axes,(angular,velocity).
"4058408336000,","-0.8426886,","0.6759224,",-0.3662137,-,jumping,-,30s,axes,(angular,velocity).
"4058413326000,","-0.96791595,","0.46028697,",-0.40775254,-,jumping,-,30s,axes,(angular,velocity).
"4058418258000,","-1.1026118,","0.21563543,",-0.43279803,-,jumping,-,30s,axes,(angular,velocity).
"4058423350000,","-1.219287,","-0.022907447,",-0.45204028,-,jumping,-,30s,axes,(angular,velocity).
"4058428332000,","-1.3127494,","-0.25137106,",-0.44868052,-,jumping,-,30s,axes,(angular,velocity).
"4058433341000,","-1.4135422,","-0.4361578,",-0.44959682,-,jumping,-,30s,axes,(angular,velocity).
"4058438258000,","-1.5045611,","-0.63591075,",-0.47067168,-,jumping,-,30s,axes,(angular,velocity).
"4058443365000,","-1.598329,","-0.90133166,",-0.48075095,-,jumping,-,30s,axes,(angular,velocity).
"4058448332000,","-1.7079792,","-1.1844677,",-0.44776422,-,jumping,-,30s,axes,(angular,velocity).
"4058453522000,","-1.8139644,","-1.4813483,",-0.36651915,-,jumping,-,30s,axes,(angular,velocity).
"4058458344000,","-1.9834795,","-1.8167132,",-0.27214047,-,jumping,-,30s,axes,(angular,velocity).
"4058463315000,","-2.2602015,","-2.2693644,",-0.15882497,-,jumping,-,30s,axes,(angular,velocity).
"4058468341000,","-2.6261096,","-2.96178,",-0.040317107,-,jumping,-,30s,axes,(angular,velocity).
"4058473290000,","-3.1038063,","-3.7299433,",0.13622294,-,jumping,-,30s,axes,(angular,velocity).
"4058478737000,","-3.580892,","-4.1413608,",0.43035457,-,jumping,-,30s,axes,(angular,velocity).
"4058483695000,","-3.7736201,","-3.854865,",0.754724,-,jumping,-,30s,axes,(angular,velocity).
"4058488284000,","-3.5195,","-2.8356364,",0.906524,-,jumping,-,30s,axes,(angular,velocity).
"4058493305000,","-2.999043,","-2.0964894,",0.8848383,-,jumping,-,30s,axes,(angular,velocity).
"4058498313000,","-2.4593434,","-0.3100141,",0.8579602,-,jumping,-,30s,axes,(angular,velocity).
"4058503446000,","-2.19209,","1.455081,",0.8555168,-,jumping,-,30s,axes,(angular,velocity).
"4058508313000,","-1.6276505,","2.4098635,",0.95264435,-,jumping,-,30s,axes,(angular,velocity).
"4058513320000,","-1.1890492,","2.1728477,",1.0760391,-,jumping,-,30s,axes,(angular,velocity).
"4058518293000,","-1.2284501,","1.1988231,",1.2299771,-,jumping,-,30s,axes,(angular,velocity).
"4058523331000,","-1.8484782,","0.65668017,",1.2760975,-,jumping,-,30s,axes,(angular,velocity).
"4058528323000,","-2.5027149,","0.98837996,",1.0622946,-,jumping,-,30s,axes,(angular,velocity).
"4058533293000,","-2.6865854,","1.5393804,",0.6814202,-,jumping,-,30s,axes,(angular,velocity).
"4058538287000,","-2.577546,","1.599856,",0.16982053,-,jumping,-,30s,axes,(angular,velocity).
"4058543306000,","-2.3441954,","1.201572,",-0.27580565,-,jumping,-,30s,axes,(angular,velocity).
"4058548458000,","-2.0665572,","0.47219884,",-0.48197266,-,jumping,-,30s,axes,(angular,velocity).
