#acceleration,force,along,the,x,y,z,axes,(including,gravity).
"#timestamp(ns),x,y,z(m/s^2)","0.20111294,","19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#datetime:,28/05/2013,10:34:59,-0.5650316,-,jogging,-,30s,(including,gravity).
##########################################,"0.20111294,","19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#activity:,3,-,jog,-,jogging,-,30s,(including,gravity).
#subject,id:,5,-0.5650316,-,jogging,-,30s,(including,gravity).
#first,name:,sub5,-0.5650316,-,jogging,-,30s,(including,gravity).
#last,name:,sub5,-0.5650316,-,jogging,-,30s,(including,gravity).
#age:,36,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#height(cm):,160,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#weight(kg):,50,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#gender:,female,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
"905858426000,","7.0102224,","14.33648,",2.6240451,-,jogging,-,30s,(including,gravity).
"905868042000,","5.2959743,","16.941372,",8.063671,-,jogging,-,30s,(including,gravity).
"905877758000,","-0.7661445,","16.299725,",2.72939,-,jogging,-,30s,(including,gravity).
"905887860000,","-4.4915223,","9.662998,",1.8387469,-,jogging,-,30s,(including,gravity).
"905897919000,","-6.4547677,","5.2480903,",-0.4309563,-,jogging,-,30s,(including,gravity).
"905908299000,","-5.506664,","4.357447,",-0.90021986,-,jogging,-,30s,(including,gravity).
"905918369000,","-1.8291701,","5.841852,",-1.7621324,-,jogging,-,30s,(including,gravity).
"905929503000,","0.7565677,","8.820239,",-1.340753,-,jogging,-,30s,(including,gravity).
"905939236000,","1.8195933,","12.421119,",0.038307227,-,jogging,-,30s,(including,gravity).
"905949588000,","1.9919758,","15.98369,",1.388637,-,jogging,-,30s,(including,gravity).
"905959705000,","1.1204864,","17.764977,",2.6240451,-,jogging,-,30s,(including,gravity).
"905969461000,","-0.36391866,","18.65562,",3.1794999,-,jogging,-,30s,(including,gravity).
"905979489000,","-3.8977604,","18.703505,",2.4899697,-,jogging,-,30s,(including,gravity).
"905989913000,","-7.4986396,","16.836027,",1.5801731,-,jogging,-,30s,(including,gravity).
"906003202000,","-6.8665705,","15.935806,",1.7429788,-,jogging,-,30s,(including,gravity).
"906012912000,","-4.0222588,","15.26543,",1.8962077,-,jogging,-,30s,(including,gravity).
"906023297000,","-0.4405331,","15.20797,",2.3175871,-,jogging,-,30s,(including,gravity).
"906033540000,","2.873042,","14.949395,",2.1930888,-,jogging,-,30s,(including,gravity).
"906043459000,","4.596867,","13.819332,",2.3942018,-,jogging,-,30s,(including,gravity).
"906053934000,","4.4915223,","11.856087,",2.3558946,-,jogging,-,30s,(including,gravity).
"906063414000,","3.1316159,","9.528923,",1.8291701,-,jogging,-,30s,(including,gravity).
"906074409000,","1.484405,","7.517793,",1.3982137,-,jogging,-,30s,(including,gravity).
"906087282000,","0.4213795,","5.93762,",1.6376339,-,jogging,-,30s,(including,gravity).
"906097925000,","-0.33518824,","4.405331,",2.1452048,-,jogging,-,30s,(including,gravity).
"906108290000,","-0.82360536,","3.083732,",2.1164744,-,jogging,-,30s,(including,gravity).
"906118619000,","-1.2449849,","2.1739352,",1.7238252,-,jogging,-,30s,(including,gravity).
"906129901000,","-1.2641385,","1.8291701,",1.1683705,-,jogging,-,30s,(including,gravity).
"906139973000,","-1.3790601,","1.8291701,",0.5554548,-,jogging,-,30s,(including,gravity).
"906153282000,","-1.6472107,","1.4748282,",0.33518824,-,jogging,-,30s,(including,gravity).
"906162961000,","-1.8291701,","1.3694834,",0.89064306,-,jogging,-,30s,(including,gravity).
"906174326000,","-1.9153614,","1.4748282,",1.3024458,-,jogging,-,30s,(including,gravity).
"906186294000,","-1.6472107,","1.7142484,",1.6472107,-,jogging,-,30s,(including,gravity).
"906197020000,","-0.90979666,","2.0015526,",1.0726024,-,jogging,-,30s,(including,gravity).
"906208452000,","-0.4213795,","2.4708161,",-0.05746084,-,jogging,-,30s,(including,gravity).
"906218733000,","-0.33518824,","3.265691,",-2.3558946,-,jogging,-,30s,(including,gravity).
"906229126000,","0.08619126,","4.8458643,",-4.510676,-,jogging,-,30s,(including,gravity).
"906239562000,","3.2561142,","12.440272,",-1.484405,-,jogging,-,30s,(including,gravity).
"906252954000,","2.0111294,","15.993267,",1.0821792,-,jogging,-,30s,(including,gravity).
"906262707000,","1.8770541,","17.764977,",-2.4708161,-,jogging,-,30s,(including,gravity).
"906273207000,","3.7062242,","18.65562,",-4.405331,-,jogging,-,30s,(including,gravity).
"906283467000,","5.497087,","17.477673,",-2.2984335,-,jogging,-,30s,(including,gravity).
"906292851000,","7.2113357,","17.918205,",-0.82360536,-,jogging,-,30s,(including,gravity).
"906303656000,","7.489063,","18.732235,",-0.20111294,-,jogging,-,30s,(including,gravity).
"906313212000,","6.5984197,","19.13446,",0.29688102,-,jogging,-,30s,(including,gravity).
"906324211000,","5.2863975,","19.335573,",1.5705963,-,jogging,-,30s,(including,gravity).
"906335969000,","3.2848446,","19.440918,",3.8881836,-,jogging,-,30s,(including,gravity).
"906346891000,","0.7757214,","19.488802,",5.5737014,-,jogging,-,30s,(including,gravity).
"906356778000,","-1.5131354,","19.201498,",5.592855,-,jogging,-,30s,(including,gravity).
"906367320000,","-3.4284968,","16.385916,",5.6790466,-,jogging,-,30s,(including,gravity).
"906378021000,","-3.1124623,","14.355634,",4.721366,-,jogging,-,30s,(including,gravity).
"906387850000,","-2.3175871,","12.066776,",3.3901896,-,jogging,-,30s,(including,gravity).
"906398817000,","-1.3790601,","9.691729,",2.528277,-,jogging,-,30s,(including,gravity).
"906412554000,","-0.4213795,","7.1730285,",2.3654714,-,jogging,-,30s,(including,gravity).
"906423285000,","0.45010993,","5.2002063,",2.2888567,-,jogging,-,30s,(including,gravity).
"906433494000,","0.8331822,","3.821146,",1.934515,-,jogging,-,30s,(including,gravity).
"906443556000,","0.6703765,","2.9017725,",1.2162545,-,jogging,-,30s,(including,gravity).
"906453601000,","0.15322891,","1.982399,",0.6607997,-,jogging,-,30s,(including,gravity).
"906463908000,","0.2873042,","0.82360536,",0.4213795,-,jogging,-,30s,(including,gravity).
"906473843000,","0.82360536,","-0.38307226,",0.41180268,-,jogging,-,30s,(including,gravity).
"906484241000,","1.3215994,","-1.0726024,",0.11492168,-,jogging,-,30s,(including,gravity).
"906494534000,","1.3694834,","-1.1492168,",-0.51714754,-,jogging,-,30s,(including,gravity).
"906507459000,","0.46926352,","-0.51714754,",-1.8100165,-,jogging,-,30s,(including,gravity).
"906519788000,","-0.38307226,","-0.2777274,",-2.1260512,-,jogging,-,30s,(including,gravity).
"906529761000,","-0.8619126,","0.10534488,",-1.7717092,-,jogging,-,30s,(including,gravity).
"906540454000,","-0.9768343,","0.5267244,",-0.46926352,-,jogging,-,30s,(including,gravity).
"906553495000,","-0.48841715,","1.3790601,",0.8331822,-,jogging,-,30s,(including,gravity).
"906563464000,","-0.8619126,","0.92895025,",0.16280572,-,jogging,-,30s,(including,gravity).
"906574312000,","2.4133554,","2.432509,",-1.6376339,-,jogging,-,30s,(including,gravity).
"906587325000,","5.21936,","6.215348,",0.9576807,-,jogging,-,30s,(including,gravity).
"906597664000,","6.445191,","12.880805,",6.646304,-,jogging,-,30s,(including,gravity).
"906608596000,","6.8186865,","16.213533,",2.1452048,-,jogging,-,30s,(including,gravity).
"906618961000,","0.842759,","17.879898,",1.3694834,-,jogging,-,30s,(including,gravity).
"906629378000,","-3.8402996,","18.713081,",0.1340753,-,jogging,-,30s,(including,gravity).
"906639335000,","-7.0964136,","14.279019,",0.62249243,-,jogging,-,30s,(including,gravity).
"906649459000,","-6.397307,","10.218452,",1.1492168,-,jogging,-,30s,(including,gravity).
"906659357000,","-4.0318356,","8.743625,",1.3215994,-,jogging,-,30s,(including,gravity).
"906669868000,","-2.336741,","9.3182335,",1.2737153,-,jogging,-,30s,(including,gravity).
"906681978000,","-0.33518824,","14.068329,",2.1547816,-,jogging,-,30s,(including,gravity).
"906692881000,","-0.45968673,","16.807297,",2.8921957,-,jogging,-,30s,(including,gravity).
"906704043000,","-2.0111294,","18.176779,",2.3175871,-,jogging,-,30s,(including,gravity).
"906713566000,","-4.5394063,","18.684351,",1.3694834,-,jogging,-,30s,(including,gravity).
"906724335000,","-6.1195793,","17.085024,",1.0247183,-,jogging,-,30s,(including,gravity).
"906736962000,","-5.506664,","16.127342,",1.6280571,-,jogging,-,30s,(including,gravity).
"906746733000,","-3.514688,","15.753847,",2.2409728,-,jogging,-,30s,(including,gravity).
"906758959000,","-0.92895025,","15.677233,",2.6910827,-,jogging,-,30s,(including,gravity).
"906770174000,","1.3503298,","15.20797,",3.074155,-,jogging,-,30s,(including,gravity).
"906783120000,","3.572149,","12.229582,",2.7006595,-,jogging,-,30s,(including,gravity).
"906794788000,","3.3997664,","9.902418,",2.0207062,-,jogging,-,30s,(including,gravity).
"906805645000,","2.9400797,","7.536947,",1.1109096,-,jogging,-,30s,(including,gravity).
"906818794000,","2.0111294,","5.2863975,",0.38307226,-,jogging,-,30s,(including,gravity).
"906828959000,","0.8619126,","3.514688,",-0.019153614,-,jogging,-,30s,(including,gravity).
"906839589000,","-0.4213795,","1.8004397,",0.009576807,-,jogging,-,30s,(including,gravity).
"906853654000,","-1.0630256,","1.4077905,",0.39264908,-,jogging,-,30s,(including,gravity).
"906863437000,","-1.7908629,","1.2545617,",0.48841715,-,jogging,-,30s,(including,gravity).
"906873559000,","-2.566584,","1.0247183,",0.58418524,-,jogging,-,30s,(including,gravity).
"906884983000,","-3.2465374,","1.0055647,",1.1204864,-,jogging,-,30s,(including,gravity).
"906894240000,","-4.060566,","1.0151415,",1.9249382,-,jogging,-,30s,(including,gravity).
"906904427000,","-4.7788267,","1.2258313,",2.882619,-,jogging,-,30s,(including,gravity).
"906915464000,","-5.1235914,","1.6759412,",3.371036,-,jogging,-,30s,(including,gravity).
"906926281000,","-4.951209,","2.1643584,",2.9783869,-,jogging,-,30s,(including,gravity).
"906937960000,","-3.916914,","3.4284968,",0.02873042,-,jogging,-,30s,(including,gravity).
"906947864000,","-2.327164,","5.1140146,",-1.2737153,-,jogging,-,30s,(including,gravity).
"906957466000,","-2.327164,","8.025364,",-1.6472107,-,jogging,-,30s,(including,gravity).
"906969518000,","1.8387469,","12.239159,",-0.8523358,-,jogging,-,30s,(including,gravity).
"906979426000,","2.9017725,","15.887922,",-0.1436521,-,jogging,-,30s,(including,gravity).
"906990098000,","4.865018,","17.717093,",-2.2984335,-,jogging,-,30s,(including,gravity).
"907003076000,","6.397307,","18.626888,",-1.3311762,-,jogging,-,30s,(including,gravity).
"907013082000,","6.5601125,","17.085024,",0.90021986,-,jogging,-,30s,(including,gravity).
"907023183000,","6.579266,","17.142485,",1.5801731,-,jogging,-,30s,(including,gravity).
"907033785000,","6.1387334,","18.301277,",1.8195933,-,jogging,-,30s,(including,gravity).
"907044057000,","5.0182467,","18.92377,",2.2026656,-,jogging,-,30s,(including,gravity).
"907057837000,","0.8331822,","18.80885,",3.8977604,-,jogging,-,30s,(including,gravity).
"907069521000,","-1.436521,","18.521544,",4.7500963,-,jogging,-,30s,(including,gravity).
"907079388000,","-3.0454245,","18.483236,",5.133168,-,jogging,-,30s,(including,gravity).
"907091298000,","-3.7349546,","18.349161,",5.5641246,-,jogging,-,30s,(including,gravity).
"907103975000,","-3.4093432,","17.468096,",5.3821654,-,jogging,-,30s,(including,gravity).
"907113450000,","-2.3558946,","15.935806,",4.5394063,-,jogging,-,30s,(including,gravity).
"907123367000,","-1.1683705,","14.106636,",3.6870706,-,jogging,-,30s,(including,gravity).
"907136386000,","0.81402856,","10.534488,",2.3080103,-,jogging,-,30s,(including,gravity).
"907146300000,","1.1683705,","8.686164,",1.4077905,-,jogging,-,30s,(including,gravity).
"907156383000,","1.2545617,","6.799533,",0.23942018,-,jogging,-,30s,(including,gravity).
"907169302000,","1.2449849,","5.00867,",-0.9576807,-,jogging,-,30s,(including,gravity).
"907179206000,","1.043872,","3.5434184,",-1.8100165,-,jogging,-,30s,(including,gravity).
"907189669000,","0.8523358,","2.6719291,",-2.480393,-,jogging,-,30s,(including,gravity).
"907203029000,","0.80445176,","2.480393,",-2.4995465,-,jogging,-,30s,(including,gravity).
"907212905000,","1.2066777,","2.5761611,",-2.1260512,-,jogging,-,30s,(including,gravity).
"907223794000,","2.681506,","1.4269443,",-0.92895025,-,jogging,-,30s,(including,gravity).
"907237245000,","3.2082303,","0.59376204,",-0.7374141,-,jogging,-,30s,(including,gravity).
"907247834000,","3.3901896,","-0.12449849,",-0.9768343,-,jogging,-,30s,(including,gravity).
"907258577000,","3.016694,","-0.641646,",-1.8674773,-,jogging,-,30s,(including,gravity).
"907270210000,","2.566584,","-1.1875241,",-2.7389667,-,jogging,-,30s,(including,gravity).
"907282367000,","1.7908629,","-1.1875241,",-1.6759412,-,jogging,-,30s,(including,gravity).
"907294773000,","1.283292,","-0.22026655,",-0.038307227,-,jogging,-,30s,(including,gravity).
"907304549000,","1.043872,","1.0821792,",1.2737153,-,jogging,-,30s,(including,gravity).
"907318599000,","2.0685902,","3.3997664,",1.8866309,-,jogging,-,30s,(including,gravity).
"907329031000,","3.9935284,","6.2249246,",2.327164,-,jogging,-,30s,(including,gravity).
"907339238000,","4.405331,","10.0269165,",1.7717092,-,jogging,-,30s,(including,gravity).
"907348851000,","3.5051112,","14.78659,",-0.33518824,-,jogging,-,30s,(including,gravity).
"907363032000,","-3.0933087,","18.349161,",0.18195933,-,jogging,-,30s,(including,gravity).
"907373289000,","-6.291962,","15.907076,",0.61291564,-,jogging,-,30s,(including,gravity).
"907383844000,","-6.9623384,","12.813767,",2.4899697,-,jogging,-,30s,(including,gravity).
"907394208000,","-5.995081,","11.645397,",3.122039,-,jogging,-,30s,(including,gravity).
"907404403000,","-4.55856,","12.047623,",3.3518825,-,jogging,-,30s,(including,gravity).
"907414546000,","-3.5338416,","13.455414,",2.767697,-,jogging,-,30s,(including,gravity).
"907425237000,","-2.7964275,","16.500837,",2.9113493,-,jogging,-,30s,(including,gravity).
"907435437000,","-3.1411927,","18.02355,",2.4995465,-,jogging,-,30s,(including,gravity).
"907446608000,","-3.6774938,","18.780119,",1.484405,-,jogging,-,30s,(including,gravity).
"907457995000,","-4.1946416,","18.92377,",1.5227122,-,jogging,-,30s,(including,gravity).
"907470585000,","-2.9879637,","15.792154,",2.5474305,-,jogging,-,30s,(including,gravity).
"907479806000,","-1.4173675,","14.901511,",2.719813,-,jogging,-,30s,(including,gravity).
"907489974000,","0.12449849,","14.891934,",2.834735,-,jogging,-,30s,(including,gravity).
"907501950000,","1.091756,","14.642938,",2.815581,-,jogging,-,30s,(including,gravity).
"907511332000,","1.4173675,","13.560759,",2.7102363,-,jogging,-,30s,(including,gravity).
"907521441000,","1.3694834,","11.731588,",2.4899697,-,jogging,-,30s,(including,gravity).
"907531691000,","1.1779473,","9.576807,",2.384625,-,jogging,-,30s,(including,gravity).
"907545303000,","0.93852705,","7.393295,",2.1930888,-,jogging,-,30s,(including,gravity).
"907555137000,","0.6703765,","5.506664,",1.9728222,-,jogging,-,30s,(including,gravity).
"907564809000,","0.46926352,","3.8977604,",1.9153614,-,jogging,-,30s,(including,gravity).
"907576538000,","0.29688102,","2.566584,",1.9153614,-,jogging,-,30s,(including,gravity).
"907586251000,","0.17238252,","1.4939818,",1.6567876,-,jogging,-,30s,(including,gravity).
"907596485000,","-0.009576807,","0.81402856,",1.1587936,-,jogging,-,30s,(including,gravity).
"907606175000,","-0.02873042,","0.58418524,",1.0726024,-,jogging,-,30s,(including,gravity).
"907616873000,","-0.19153613,","0.47884035,",1.484405,-,jogging,-,30s,(including,gravity).
"907626755000,","-0.5746084,","0.32561144,",1.7908629,-,jogging,-,30s,(including,gravity).
"907638410000,","-3.0550013,","0.37349546,",1.8100165,-,jogging,-,30s,(including,gravity).
"907654464000,","-4.2521024,","0.61291564,",1.6184803,-,jogging,-,30s,(including,gravity).
"907667937000,","-4.0318356,","1.8579005,",1.1492168,-,jogging,-,30s,(including,gravity).
"907677799000,","-2.9975405,","2.7102363,",-0.18195933,-,jogging,-,30s,(including,gravity).
"907687715000,","-1.9249382,","4.0701427,",-2.3942018,-,jogging,-,30s,(including,gravity).
"907697370000,","0.50757074,","7.192182,",-3.1411927,-,jogging,-,30s,(including,gravity).
"907707594000,","3.6104562,","11.281479,",-1.8483237,-,jogging,-,30s,(including,gravity).
"907719012000,","4.501099,","15.409082,",-0.22984336,-,jogging,-,30s,(including,gravity).
"907729339000,","5.2768207,","17.477673,",-1.292869,-,jogging,-,30s,(including,gravity).
"907739223000,","6.0525417,","18.511967,",-3.4093432,-,jogging,-,30s,(including,gravity).
"907748559000,","6.205771,","17.439365,",-2.2218192,-,jogging,-,30s,(including,gravity).
"907762055000,","7.642292,","18.100164,",-1.6567876,-,jogging,-,30s,(including,gravity).
"907773155000,","7.9008656,","18.818426,",-1.3694834,-,jogging,-,30s,(including,gravity).
"907783688000,","6.742072,","19.182344,",-1.0055647,-,jogging,-,30s,(including,gravity).
"907793763000,","4.5394063,","19.364304,",0.019153614,-,jogging,-,30s,(including,gravity).
"907805679000,","0.08619126,","19.469648,",2.8443117,-,jogging,-,30s,(including,gravity).
"907820544000,","-0.90021986,","18.885464,",3.8977604,-,jogging,-,30s,(including,gravity).
"907830972000,","-1.0055647,","18.042704,",5.2959743,-,jogging,-,30s,(including,gravity).
"907842116000,","-1.0630256,","16.64449,",6.167464,-,jogging,-,30s,(including,gravity).
"907854844000,","-1.484405,","13.129802,",5.1140146,-,jogging,-,30s,(including,gravity).
"907869604000,","-1.7908629,","11.3964,",3.86903,-,jogging,-,30s,(including,gravity).
"907879320000,","-2.2984335,","9.394848,",2.681506,-,jogging,-,30s,(including,gravity).
"907889583000,","-2.6048915,","7.0006456,",1.2162545,-,jogging,-,30s,(including,gravity).
"907901149000,","-2.5761611,","3.821146,",-0.5746084,-,jogging,-,30s,(including,gravity).
"907913236000,","-1.3215994,","0.89064306,",-1.4269443,-,jogging,-,30s,(including,gravity).
"907923772000,","-0.32561144,","0.842759,",-1.4173675,-,jogging,-,30s,(including,gravity).
"907934945000,","0.4213795,","0.6703765,",-1.6376339,-,jogging,-,30s,(including,gravity).
"907945813000,","0.82360536,","0.06703765,",-2.030283,-,jogging,-,30s,(including,gravity).
"907958126000,","1.1587936,","-1.1875241,",-2.2026656,-,jogging,-,30s,(including,gravity).
"907971055000,","1.7046716,","-2.7389667,",-1.9057846,-,jogging,-,30s,(including,gravity).
"907984075000,","2.135628,","-3.371036,",-2.2218192,-,jogging,-,30s,(including,gravity).
"907993436000,","1.7717092,","-2.4229321,",-2.930503,-,jogging,-,30s,(including,gravity).
"908004213000,","1.5035586,","-1.292869,",-3.5913026,-,jogging,-,30s,(including,gravity).
"908014047000,","2.087744,","-0.11492168,",-3.3901896,-,jogging,-,30s,(including,gravity).
"908024241000,","2.8060043,","1.2066777,",-1.9153614,-,jogging,-,30s,(including,gravity).
"908034503000,","3.1316159,","3.0262709,",-0.29688102,-,jogging,-,30s,(including,gravity).
"908044646000,","3.1028855,","5.085284,",1.3215994,-,jogging,-,30s,(including,gravity).
"908054863000,","3.265691,","6.6750345,",1.1587936,-,jogging,-,30s,(including,gravity).
"908065292000,","3.6583402,","8.743625,",0.7278373,-,jogging,-,30s,(including,gravity).
"908077223000,","6.1100025,","9.643845,",-3.0262709,-,jogging,-,30s,(including,gravity).
"908087055000,","7.833828,","14.595054,",-0.2681506,-,jogging,-,30s,(including,gravity).
"908097063000,","4.8362875,","16.998833,",-0.22984336,-,jogging,-,30s,(including,gravity).
"908107704000,","-0.47884035,","16.970102,",0.5267244,-,jogging,-,30s,(including,gravity).
"908120574000,","-4.6830587,","14.987702,",-1.9057846,-,jogging,-,30s,(including,gravity).
"908131237000,","-5.104438,","14.882358,",0.038307227,-,jogging,-,30s,(including,gravity).
